"muni","cod_via","prov","old","new","old_date","new_date"
20076,1501,"gipuzkoa","NAFARROAKO ETORBIDEA","NAFARROA ETORBIDEA",20010630,20101231
20076,1503,"gipuzkoa","GIPUZKOAKO KALEA","GIPUZKOA KALEA",20010630,20101231
20076,1508,"gipuzkoa","BUSTUNTZA ETXEALDEA","BUZTUNTZA ETXEALDEA",20010630,20101231
20076,1510,"gipuzkoa","BUSTUNTZA PLAZA","BUZTUNTZA PLAZA",20010630,20101231
20076,1511,"gipuzkoa","SAN INAZIO KALEA","SAN IGNAZIO KALEA",20010630,20101231
20076,1604,"gipuzkoa","ZUMALAKARREGIREN ETORBIDEA","ZUMALAKARREGI ETORBIDEA",20010630,20101231
20076,1605,"gipuzkoa","OIANGUREN BIDEA","OIANGURENBIDEA",20010630,20101231
20076,1607,"gipuzkoa","OKORRO BIDEA","OKORROBIDEA",20010630,20101231
20076,6001,"gipuzkoa","MARIARATZ ALDE","MARIARATSALDE",20010630,20101231
20076,6003,"gipuzkoa","LEKU EDER ETXEA","LEKUEDER ETXEA",20010630,20101231
20076,6004,"gipuzkoa","ARRAMENDI BIDEA","ARRAMENDIBIDEA",20010630,20101231
20076,6005,"gipuzkoa","ZABALE BIDEA","ZABALABIDEA",20010630,20101231
20076,6006,"gipuzkoa","HIRUBURUETA KALEA","IRUBURUETA KALEA",20010630,20101231
20076,6007,"gipuzkoa","SAN JUAN AUZOA","SAN JOAN AUZOA",20010630,20101231
20076,6008,"gipuzkoa","AGARRE BIDEA","AGIRREBIDEA",20010630,20101231
20076,6009,"gipuzkoa","OIANGU ALDE","OIANGUREN",20010630,20101231
20076,6010,"gipuzkoa","GRANJA SAN ISIDRO","ARRANOMENDIA",20010630,20101231
20076,6011,"gipuzkoa","ALKARTE ALDE","ARKARTEALDEA",20010630,20101231
20076,6012,"gipuzkoa","CARRETERA ZALDIBIA","ZALDIBI BIDEA",20010630,20101231
20076,6015,"gipuzkoa","GERNIKAKO ARBOLAREN PASEALEKUA","GERNIKAKO ARBOLA PASEALEKUA",20010630,20101231
20076,7002,"gipuzkoa","MALLUTZ","MALLUTZ KALEA",20010630,20101231
20076,7003,"gipuzkoa","LASKAIBAR KALEA","LAZKAIBAR",20010630,20101231
20076,7005,"gipuzkoa","MAJORI PLAZA","MAJORIA PLAZA",20010630,20101231
20076,7006,"gipuzkoa","UPABI","UPABIALDEA",20010630,20101231
2008,113,"albacete","HELLIN","ALFONSO VIII",20010630,20101231
2008,13,"albacete","PROYECTO 1","CASTILLA LA MANCHA",20010630,20101231
2008,143,"albacete","A","CRISTO DE LOS ANGELES",20010630,20101231
2008,144,"albacete","B","VIRGEN DE LA CANDELARIA",20010630,20101231
2008,145,"albacete","C","SAN ANTON",20010630,20101231
2008,23,"albacete","MORALES (LOS)","MORALES (DE LOS)",20010630,20101231
20081,1101,"gipuzkoa","AMAIA","AMAIA PLAZA",20010630,20101231
20081,1107,"gipuzkoa","JUAN BELMONTE","JUAN BELMONTE KALEA",20010630,20101231
20081,1605,"gipuzkoa","MARIANTON KALEA","VICTORIANO ARRATE ETORBIDEA",20010630,20101231
2009,190,"albacete","MAESTRO MARQUINA","COMPOSITOR MAESTRO MARQUINA",20010630,20101231
2010,65,"albacete","ALMANSA","MAESTRO COLAS",20010630,20101231
2010,96,"albacete","VENTUROSICA","EL MOLINICO",20010630,20101231
2012,4,"albacete","LEZUZA","CARRETERA LEZUZA",20010630,20101231
2012,53,"albacete","PROYECTO QUINCE","CLARA CAMPOAMOR",20010630,20101231
2012,67,"albacete","PROYECTO TRES","MADRE TERESA DE CALCUTA",20010630,20101231
2012,68,"albacete","CTRA JAEN KM 24","BARRAX",20010630,20101231
2012,87,"albacete","PROYECTO SIETE","ROSA DEL AZAFRAN",20010630,20101231
2012,91,"albacete","CASTILLA-LA MANCHA","CASTILLA LA MANCHA",20010630,20101231
2013,43,"albacete","GOLFILLA (LA)","GOMEZ GIL",20010630,20101231
2015,11,"albacete","CALVO SOTELO","CONSTITUCION",20010630,20101231
2015,16,"albacete","DIECIOCHO DE JULIO","PABLO NERUDA",20010630,20101231
2015,2,"albacete","ALCAZAR","RAFAEL ALBERTI",20010630,20101231
2015,21,"albacete","GARCIA MORATO","PARROCO DON FELIX",20010630,20101231
2015,22,"albacete","GENERALISIMO","CHARCO (DEL)",20010630,20101231
2015,23,"albacete","GENERAL MOLA","UNION (LA)",20010630,20101231
2015,24,"albacete","GENERAL MOSCARDO","LIBERTAD (DE LA)",20010630,20101231
2015,31,"albacete","JOSE ANTONIO","ALMENAS",20010630,20101231
2015,40,"albacete","PRIMO RIVERA","MIGUEL HERNANDEZ",20010630,20101231
2015,53,"albacete","VICTORIA (LA)","ANTONIO MACHADO",20010630,20101231
2017,52,"albacete","ALBACETE KM 22","ALBACETE",20010630,20101231
2017,64,"albacete","CASA FORESTAL","POTICHE",20010630,20101231
2019,127,"albacete","JUAN CARLOS I","INFANTA CRISTINA",20010630,20101231
2019,33,"albacete","PATRONATO FRANCISCO FRANCO","PATRONATO",20010630,20101231
2019,35,"albacete","POCICOS","SAN LORENZO",20010630,20101231
2021,19,"albacete","FEDERICO GARCIA LORCA","SAN FULGENCIO",20010630,20101231
2021,44,"albacete","MORENOS (LOS)","VALDEGANGA",20010630,20101231
2024,101,"albacete","INSTITUTO","ANA PILAR DESCALZO",20010630,20101231
2025,21,"albacete","DEAN MARTINEZ (EL)","DEAN MARTINEZ",20010630,20101231
2025,306,"albacete","D-08 DE FUENTE LA HIGUERA","D-08 FUENTE LA HIGUERA",20010630,20101231
2027,127,"albacete","CURA","JUAN PABLO II",20010630,20101231
2027,339,"albacete","PROYECTO 1","SAN ISIDRO",20010630,20101231
2029,46,"albacete","CIRCUNVALACION","LEVANTE",20010630,20101231
2029,71,"albacete","FERNANDO NUNEZ ROBLES","FERNANDO NUNEZ ROBRES",20010630,20101231
2030,162,"albacete","JAEN","LOS GARBOSOS",20010630,20101231
2030,184,"albacete","MOLINICOS","CASA LA PENA",20010630,20101231
2030,185,"albacete","MALAGA","LA IGUALADA",20010630,20101231
2030,224,"albacete","CTRA DE FEREZ","AMILCAR BARCA",20010630,20101231
2030,254,"albacete","ALMERIA","ALCAZARES (LOS)",20010630,20101231
2030,263,"albacete","TOREROS","TOREROS (LOS)",20010630,20101231
2030,276,"albacete","SAN GREGORIO","EL CAPITAN",20010630,20101231
2030,282,"albacete","PATERNA","AGUILANDA",20010630,20101231
2030,292,"albacete","PERDIZ (LA)","PERDIZ",20010630,20101231
2030,65,"albacete","LOCO","CALLEJON DEL LOCO",20010630,20101231
2037,118,"albacete","SIN NOMBRE (ISSO)","ALMAGRO",20010630,20101231
2037,172,"albacete","CONVENTO MONJAS CLARAS","SANTA CLARA",20010630,20101231
2037,234,"albacete","ENRIQUE SERRANO GUIRADO","CATEDRATICO ENRIQUE SERRANO GUIRADO",20010630,20101231
2037,293,"albacete","JOSE GARCIA","JOSE GARCIA (EL POCHO)",20010630,20101231
2037,295,"albacete","JUAN FAJARDO","JUAN FAJARDO (PETENERAS)",20010630,20101231
2037,316,"albacete","HONDO EL","HONDON (EL)",20010630,20101231
2037,342,"albacete","SIN NOMBRE","UBEDA",20010630,20101231
2037,343,"albacete","ESCULTOR JOSE FERNANDEZ","ESCULTOR JOSE FERNANDEZ ANDES",20010630,20101231
2037,357,"albacete","PEDRO RODENAS CORCOLES","EMPRESARIO PEDRO RODENAS CORCOLES",20010630,20101231
2037,46,"albacete","DOCTOR EULOGIO SILVESTRE","DOCTOR EULOGIO SILVESTRE ALCALDE DE BAEZA",20010630,20101231
2037,473,"albacete","CARMEN MARTIN GAITE","ESCRITORA CARMEN MARTIN GAITE",20010630,20101231
2037,503,"albacete","SALCILLO","ESCULTOR FRANCISCO SALZILLO",20010630,20101231
2037,519,"albacete","SAN REVENTON","MONECILLA (LA)",20010630,20101231
2037,533,"albacete","SANTA CLARA","BAEZA",20010630,20101231
2037,588,"albacete","JOSE ZAMORANO","ESCULTOR JOSE ZAMORANO",20010630,20101231
2038,85,"albacete","PROYECTO 8","VICTIMAS DEL TERRORISMO",20010630,20101231
2038,87,"albacete","CASA NUEVA DEL CANAL","VILLA OLGA",20010630,20101231
2039,11,"albacete","GENERALISIMO FRANCO","CASTILLA LA MANCHA",20010630,20101231
2042,681,"albacete","MELERA (LA)","MERERA (LA)",20010630,20101231
2042,78,"albacete","CALASPARRA","JUAN PABLO II",20010630,20101231
2050,3,"albacete","RODA (LA)","DOCTOR ANTONIO JARENO",20010630,20101231
2052,21,"albacete","EXTRAMUROS (LOS)","ALBACETE",20010630,20101231
2052,22,"albacete","REAL","MAESTRO JULIO ESCOBAR",20010630,20101231
2052,24,"albacete","RIO (EL)","CANTANTE CECILIA",20010630,20101231
2052,25,"albacete","CUASIERMAS","JUCAR (DEL)",20010630,20101231
2052,26,"albacete","EJIDOS","TOLEDO",20010630,20101231
2052,28,"albacete","ALMEDINA DE ORIENTE","CERVANTES",20010630,20101231
2052,29,"albacete","ALQUERIA","VICENTE SORIANO",20010630,20101231
2052,33,"albacete","PROYECTO A","CIUDAD REAL",20010630,20101231
2052,34,"albacete","PROYECTO B","CUENCA",20010630,20101231
2052,35,"albacete","PROYECTO C","QUEVEDO",20010630,20101231
2052,36,"albacete","PROYECTO D","ABUELA MARIA CATALINA",20010630,20101231
2052,37,"albacete","PROYECTO E","AZORIN",20010630,20101231
2052,38,"albacete","PROYECTO F","LIBERTAD",20010630,20101231
2052,5,"albacete","RINCON (EL)","GUADALAJARA",20010630,20101231
2053,333,"albacete","CASA DEL BALA","MATORRALES (LOS)",20010630,20101231
2054,14,"albacete","CAUDILLO","ESPANA (DE)",20010630,20101231
2054,19,"albacete","MAHORA","MANCHA (DE LA)",20010630,20101231
2055,11,"albacete","PILAR (EL)","PERIODISTA LUIS PARRENO",20010630,20101231
2056,1,"albacete","ADOLFO ABELLAN","NUEVA",20010630,20101231
2056,19,"albacete","DOCTOR ESCUDERO LOPEZ","NAVAJO (DEL)",20010630,20101231
2056,23,"albacete","GENERAL SANCHEZ","ALCALDE JOAQUIN ORTI MARTINEZ",20010630,20101231
2056,24,"albacete","GENERAL VAZQUEZ","MAYOR",20010630,20101231
2056,33,"albacete","PASCUAL ABELLAN","POZO (DEL)",20010630,20101231
2056,38,"albacete","RUPERTO DE BESGA","AIRE (DEL)",20010630,20101231
2056,45,"albacete","DOCTOR TOMAS ABELLAN","SOL (DEL)",20010630,20101231
2056,51,"albacete","ADOLFO ABELLAN","NUEVA",20010630,20101231
2056,54,"albacete","TERCIA","GATOS (DE LOS)",20010630,20101231
2056,55,"albacete","DOCTOR TOMAS ABELLAN","SOL (DEL)",20010630,20101231
2057,850,"albacete","SAN MARCIAL","ENRIQUE TIERNO GALVAN",20010630,20101231
2062,10,"albacete","GENERAL MOLA","APRISCO (EL)",20010630,20101231
2062,11,"albacete","GENERAL MOSCARDO","GOYA",20010630,20101231
2062,14,"albacete","JOSE ANTONIO","CARRIZAL (EL)",20010630,20101231
2062,15,"albacete","ONESIMO REDONDO","MIRABUENO",20010630,20101231
2062,17,"albacete","GARCIA MORATO","BAILE (DEL)",20010630,20101231
2062,18,"albacete","PRIMO DE RIVERA","DEPORTISTA JOSE VAQUERIZO",20010630,20101231
2062,19,"albacete","QUEIPO DE LLANO","VELAZQUEZ",20010630,20101231
2062,27,"albacete","DIECIOCHO DE JULIO","CONSTITUCION",20010630,20101231
2062,3,"albacete","CALVO SOTELO","MURILLO",20010630,20101231
2062,6,"albacete","CALVO SOTELO","VEGA (LA)",20010630,20101231
2063,135,"albacete","A","PICAYO",20010630,20101231
2063,40,"albacete","PROYECTO EN","JUDARRAS",20010630,20101231
2063,43,"albacete","JOSE ANTONIO","SAN PASCUAL",20010630,20101231
2063,57,"albacete","JOSE ANTONIO","POZORUBIO",20010630,20101231
2063,61,"albacete","ERAS","ESCUELAS",20010630,20101231
2067,107,"albacete","ANDALUCIA (DE)","ANDALUCIA",20010630,20101231
2068,43,"albacete","BARRIO BAJO","MIRADOR DE LA VEGA",20010630,20101231
2071,20,"albacete","ENCARNACION MARTINEZ DEL PERAL","HERRADOR",20010630,20101231
2074,219,"albacete","FRANCHUTES","SAN FRANCISCO JAVIER",20010630,20101231
2075,127,"albacete","PISCINA LAS VEGAS","CARRETERA DE BORMATE",20010630,20101231
2080,43,"albacete","PERIMETRAL","CLARA CAMPOAMOR",20010630,20101231
2081,21,"albacete","A (POLIGONO INDUSTRIAL)","ARQUIMEDES",20010630,20101231
2081,240,"albacete","B (POLIGONO INDUSTRIAL)","BLASCO DE GARAY",20010630,20101231
2081,257,"albacete","C (POLIGONO INDUSTRIAL)","COROMINAS",20010630,20101231
2081,280,"albacete","ASILO RESIDENCIA","RESIDENCIA NUESTRA SENORA DE LA CARIDAD",20010630,20101231
2081,306,"albacete","MANCHA (LA)","MANCHA (DE LA)",20010630,20101231
2081,308,"albacete","D (POLIGONO INDUSTRIAL)","CIERVA (DE LA)",20010630,20101231
2081,316,"albacete","E (POLIGONO INDUSTRIAL)","EINSTEIN",20010630,20101231
2081,88,"albacete","DON BALTASAR","VIRGILIO ESPINAR (DE)",20010630,20101231
20901,1101,"gipuzkoa","TRINIDAD","TRINIDAD KALEA",20010630,20101231
20901,1102,"gipuzkoa","JOSE MARIA LINAZASORO","JOSE M. LINAZASORO KALEA",20010630,20101231
20901,1103,"gipuzkoa","MENDAROZABAL","MENDAROZABAL KALEA",20010630,20101231
20901,1104,"gipuzkoa","ZELAIKUA","ZELAIKUA PLAZA",20010630,20101231
20901,1105,"gipuzkoa","ARNOBIDE","ARNOBIDE KALEA",20010630,20101231
20901,1106,"gipuzkoa","KILIMON","KILIMON HIRIBIDEA",20010630,20101231
20901,1830,"gipuzkoa","GARAGARZA","GARAGARTZA KALEA",20010630,20101231
20901,2105,"gipuzkoa","AZPILGOETA","AZPILGOETA KALEA",20010630,20101231
20901,2106,"gipuzkoa","AZPILGOETA DISEMINADO","AZPILGOETA AUZOA",20010630,20101231
20901,6003,"gipuzkoa","GARAGARZA-ARANA ERREKA","GARAGARTZA ARANA-ERREKA",20010630,20101231
20901,6004,"gipuzkoa","GARAGARZA-ETXABE MENDI","GARAGARTZA ETXABE-MENDI",20010630,20101231
20901,6005,"gipuzkoa","GARAGARZA-ALKORTA MENDI","GARAGARTZA ALKORTA MENDI",20010630,20101231
20901,6007,"gipuzkoa","BARRIO PLAZA RURAL NUCLEO","PLAZA RURAL NUCLEO",20010630,20101231
20901,6009,"gipuzkoa","BARRIO PLAZA RURAL DISEMINADO","PLAZA RURAL DISEMINADO",20010630,20101231
20902,551,"gipuzkoa","SONATA PARKEA","SOMOTO PARKEA",20010630,20101231
20903,7003,"gipuzkoa","APEZTEGI","APEZTEGI PLAZA",20010630,20101231
20903,7005,"gipuzkoa","ARANIBAR PASALEKUA","ARANIBAR PEASALEKUA",20010630,20101231
20903,796,"gipuzkoa","ERGOBIA PASEALEKUA","TRANBIA IBILBIDEA",20010630,20101231
20903,798,"gipuzkoa","ERREKATXO EMPARANTZA","ERREKATXO ENPARANTZA",20010630,20101231
20904,6003,"gipuzkoa","HIRIGUNEA","ANDRA MARI ZERURATZE",20010630,20101231
21001,159,"huelva","GRUPO ESCOLAR","FUENTEHERIDOS-ALAJAR",20010630,20101231
21001,21,"huelva","HERMANOS QUINTERO","VIEJA",20010630,20101231
21002,25,"huelva","CRUZ DE LOS CAIDOS","DEL ANTIGUO CAMINO DE CORRALES",20010630,20101231
21002,424,"huelva","CASA DEL RIO","GLORIETA ISLA BACUTA",20010630,20101231
21003,2,"huelva","CALLEJA DE LA IGLESIA","SAN SEBASTIAN",20010630,20101231
21003,46,"huelva","PASITOS (LOS)","POSITOS (LOS)",20010630,20101231
21005,11,"huelva","ARENAL","CONCEPCION ARENAL",20010630,20101231
21005,229,"huelva","SEVILLA","PADRE JOSE ANTONIO RODRIGUEZ BEJERANO",20010630,20101231
21005,265,"huelva","ZOMERA","SOMERA",20010630,20101231
21005,377,"huelva","ALTO DE LA RUDA","GARCIA LORCA",20010630,20101231
21005,421,"huelva","A","ANADE REAL",20010630,20101231
21005,429,"huelva","M","MALVASIA",20010630,20101231
21005,432,"huelva","I","INGLESILLO,EL",20010630,20101231
21005,436,"huelva","J","JAGUARZO",20010630,20101231
21005,445,"huelva","H","HALCON PEREGRINO",20010630,20101231
21005,457,"huelva","R","RETAMA",20010630,20101231
21005,458,"huelva","B","BRAZO DE LA TORRE",20010630,20101231
21005,467,"huelva","E","ENEA",20010630,20101231
21005,47,"huelva","JOSE MARIA PEMAN","CERET",20010630,20101231
21005,48,"huelva","FINCA RUSTIVA LA HABANA","FINCA RUSTICA LA HABANA",20010630,20101231
21005,500,"huelva","L","LAGUNA DEL SOPETON",20010630,20101231
21005,514,"huelva","C","CERCETA",20010630,20101231
21005,521,"huelva","F","FLAMENCO",20010630,20101231
21005,531,"huelva","N","NUTRIA",20010630,20101231
21005,553,"huelva","O","OSTRERO",20010630,20101231
21005,558,"huelva","S","SOMORMUJO",20010630,20101231
21005,584,"huelva","G","GALLARETA",20010630,20101231
21005,588,"huelva","D","DEHESA DE LAS MARISMILLAS",20010630,20101231
21005,615,"huelva","T","TORRE ZALABAR",20010630,20101231
21005,654,"huelva","SANTA OLALLA","SANTOLALLA",20010630,20101231
21005,66,"huelva","NIEBLA","RAFAEL ALBERTI",20010630,20101231
21005,667,"huelva","Q","QUERCUS (ALCORNOQUE)",20010630,20101231
21005,668,"huelva","P","PALMITO",20010630,20101231
21005,678,"huelva","K","JUNCO",20010630,20101231
21005,70,"huelva","OVIEDO","A ESTRADA",20010630,20101231
21005,705,"huelva","LOS TARANJALES","EL ALMORADUX",20010630,20101231
21005,738,"huelva","ARROYO DE TREBEJIL","ARROYO DEL TREBEJIL",20010630,20101231
21005,740,"huelva","MAESTRE ANA ESPINA","MAESTRA ANA ESPINA",20010630,20101231
21005,746,"huelva","EL JUDIO","MAESTRO FRANCISCO DELGADO",20010630,20101231
21005,779,"huelva","A SEGUNDA FASE","AULAGA",20010630,20101231
21005,780,"huelva","B SEGUNDA FASE","BOLICHE",20010630,20101231
21005,781,"huelva","C SEGUNDA FASE","CALAMON",20010630,20101231
21005,782,"huelva","D SEGUNDA FASE","DUNAS",20010630,20101231
21005,783,"huelva","E SEGUNDA FASE","EUCALIPTO",20010630,20101231
21005,784,"huelva","F SEGUNDA FASE","FUMAREL",20010630,20101231
21005,785,"huelva","G SEGUNDA FASE","GARZA IMPERIAL",20010630,20101231
21005,819,"huelva","EL POCITO","LA ROSA",20010630,20101231
21006,31,"huelva","DUQUE DE LA VICTORIA","MONTECILLO DEL SENOR",20010630,20101231
21007,269,"huelva","ALAJAR","REINA DE LOS ANGELES",20010630,20101231
21007,314,"huelva","JULIANA PEREZ","JULIANA PEREZ (LA UMBRIA)",20010630,20101231
21007,334,"huelva","OTONO","OTONO (VALDEZUFRE)",20010630,20101231
21007,335,"huelva","VIRGEN DE LA ANTIGUA","VIRGEN DE LA ANTIGUA (LUM)",20010630,20101231
21007,351,"huelva","RIO ODIEL","RIO ODIEL (VALDEZUFRE)",20010630,20101231
21007,352,"huelva","SAN FRANCISCO","SAN FRANCISCO (VALDEZUFRE)",20010630,20101231
21007,354,"huelva","SANTA MARINA","SANTA MARINA (VALDEZUFRE)",20010630,20101231
21007,367,"huelva","EL CABEZO","EL CABEZO (CORTERRANGEL)",20010630,20101231
21007,369,"huelva","DADO","DADO (CORTERRANGEL)",20010630,20101231
21007,393,"huelva","CUESTA","CUESTA (CASTANUELO)",20010630,20101231
21007,403,"huelva","LA PLAZA","LA PLAZA (CASTANUELO)",20010630,20101231
21007,415,"huelva","JULIAN ROMERO","OBREROS",20010630,20101231
21007,433,"huelva","CALLE BARBERAS","CALLE BARBEROS",20010630,20101231
21007,438,"huelva","DE LA CARCEL","SANTISIMO CRISTO DEL AMOR",20010630,20101231
21007,471,"huelva","CALLE SAN JOSE","JOSEFA NAVARRO ZAMORA",20010630,20101231
21007,481,"huelva","CARRETERA NACIONAL 433","ARRIEROS",20010630,20101231
21007,541,"huelva","SAN PEDRO","ILDEFONSO CALERO JIMENEZ",20010630,20101231
21008,265,"huelva","ORDONEZ VALDES","ALEJANDRO ROMERO CUARESMA",20010630,20101231
21010,1101,"huelva","VILLA CARLA","VILLA KARIN",20010630,20101231
21010,1121,"huelva","VILLA CARMELA","ALTO DON GASPAR-VILLA HAFRA",20010630,20101231
21010,1168,"huelva","TRASVERSAL A HORNOS","TRASERA DE HORNOS",20010630,20101231
21010,1182,"huelva","ISLA CANELA-URB CANELA PLEAMAR","ISLA CANELA-URB. PLEAMAR",20010630,20101231
21010,1183,"huelva","CAMINO DEL DESEMBARCADERO","CAMINO DEL EMBARCADERO",20010630,20101231
21010,1184,"huelva","ASILO EL","RECOGIDAS",20010630,20101231
21010,1188,"huelva","RESIDENCIAL SAN BRUNO","RESIDENCIAL SAN BRUNO I",20010630,20101231
21010,1191,"huelva","PUERTO DEPORTIVO","PUERTO DEPORTIVO DE AYAMONTE",20010630,20101231
21010,1193,"huelva","QUEBRANTA-DOCTOR DON ANTONIO FOURNIER ANDRAY","DOCTOR DON ANTONIO FOURNIER ANDRAY",20010630,20101231
21010,1194,"huelva","RESIDENCIAL EL FARO","RESIDENCIAL EL FARO II",20010630,20101231
21010,1197,"huelva","OBISPO JUAN DEL RIO MARTIN","ARZOBISPO JUAN DEL RIO MARTIN",20010630,20101231
21010,1199,"huelva","AYACOSTA.","CARLOS CANO",20010630,20101231
21010,132,"huelva","SAN JUAN","DOMINGO RAMIREZ ""DE LOS CABALLITOS""",20010630,20101231
21010,144,"huelva","SOR ANGELA DE LA CRUZ","SANTA ANGELA DE LA CRUZ",20010630,20101231
21010,718,"huelva","CARRETERA","CARRETERA (POZO DEL CAMINO)",20010630,20101231
21010,757,"huelva","TRASERA LAS CAMPANAS","TRAS LAS CAMPANAS",20010630,20101231
21010,821,"huelva","ALMENAR","ALMENARA",20010630,20101231
21010,838,"huelva","GARZAS DE LAS","PLAYA, DE LA",20010630,20101231
21010,849,"huelva","RUBIOS LOS","HACIENDA LOS RUBIOS",20010630,20101231
21010,976,"huelva","GAVIOTAS DE LAS","GAVILANES DE LOS",20010630,20101231
21010,985,"huelva","LIMACOTAS","LIMACOLAS",20010630,20101231
21012,22,"huelva","CIRCUNVALACION","DEL TRILLO",20010630,20101231
21013,1024,"huelva","VIRGEN DE LAS ALEGRIAS","ZALEMA",20010630,20101231
21013,104,"huelva","TRANSVERSAL ALMARAZ","ANTONIO GONZALEZ EL RAYA",20010630,20101231
21013,1044,"huelva","BOLLULLOS-ALMONTE","BOLLULLOS ALMONTE",20010630,20101231
21013,164,"huelva","FEDERICO MARTIN BAHAMONDES","FEDERICO MARTIN BAHAMONTE",20010630,20101231
21013,209,"huelva","INTERIOR VENDIMIADORES","REPOSO NEBLE",20010630,20101231
21013,210,"huelva","TRANSVERSAL VENDIMIADORES","CLARA CAMPOAMOR",20010630,20101231
21013,357,"huelva","NUEVA GUATEMALA","GUATEMALA",20010630,20101231
21014,348,"huelva","ZAHURDILLA LA","LA ZAHURDILLA",20010630,20101231
21015,54,"huelva","EL COSO","CONCEJO",20010630,20101231
21016,83,"huelva","INDUSTRIAL SECTOR UR-1","CLARA CAMPOAMOR",20010630,20101231
21017,578,"huelva","EN PROYECTO 1","LAS LOMAS",20010630,20101231
21017,75,"huelva","TRIGUREOS","TRIGUEROS",20010630,20101231
21018,145,"huelva","LATERAL CONSTITUCION","RAFAEL ALBERTI",20010630,20101231
21018,19,"huelva","TRASERA CORDOBA","CORTA ATALAYA",20010630,20101231
21018,67,"huelva","TRASERA CONSTITUCION","TRASLASIERRA",20010630,20101231
21019,42,"huelva","SASTRE DEL","DEL SASTRE",20010630,20101231
21021,105,"huelva","ENDRINA","ALCALDE GUILLERMO PEREZ G",20010630,20101231
21021,227,"huelva","SANTA MARIA","SANTA MARIA DE CONSOLACION",20010630,20101231
21021,269,"huelva","CONCEJO","CORRAL CONCEJO",20010630,20101231
21021,272,"huelva","CORRAL CONCEJO","CONCEJO",20010630,20101231
21021,521,"huelva","CASTILLEJO","VVA. DE LOS CASTILLEJOS",20010630,20101231
21021,610,"huelva","VALLE ENAMORADO","VALLE ENAMORADOS",20010630,20101231
21021,638,"huelva","AZORIN","MIRADOR DE NUEVO PORTIL-AZORIN",20010630,20101231
21023,135,"huelva","BUITRONA ""B""","RAFAEL ALBERTI",20010630,20101231
21023,147,"huelva","MAJADERAS","SAGRADO CORAZON",20010630,20101231
21023,155,"huelva","PUERTO","ANTONIO MACHADO",20010630,20101231
21023,156,"huelva","CANTARRANAS","EL MOLINO",20010630,20101231
21023,33,"huelva","VARIANTE","BLAS INFANTE",20010630,20101231
21023,94,"huelva","BUITRONA ""A""","FEDERICO GARCIA LORCA",20010630,20101231
21025,105,"huelva","GENERAL QUEIPO DE LLANO","NUEVA",20010630,20101231
21025,32,"huelva","ERITAS A","OLIVO",20010630,20101231
21025,33,"huelva","ERITAS B","CASTANO",20010630,20101231
21025,34,"huelva","ERITAS C","ENCINA",20010630,20101231
21025,35,"huelva","ERITAS CH","PINO",20010630,20101231
21025,41,"huelva","GENERAL MOLA","MIRADOR",20010630,20101231
21025,42,"huelva","GENERAL FRANCO","SAN ANTONIO DE PADUA",20010630,20101231
21025,7,"huelva","CALVO SOTELO","SAN ANTONIO DE PADUA",20010630,20101231
21025,78,"huelva","JOSE ANTONIO","FLORES",20010630,20101231
21027,2,"huelva","GENERAL MOLA","ANDALUCIA",20010630,20101231
21029,150,"huelva","MERLINAS LAS","LOS LLANOS",20010630,20101231
21030,290,"huelva","BARRIADA VIRGEN DE LA ESTRELLA","JUAN RAMON JIMENEZ",20010630,20101231
21031,104,"huelva","ENSANCHE","CUESTA DEL CONTRABANDISTA",20010630,20101231
21031,8,"huelva","CANALEJAS","ABEL MORENO",20010630,20101231
21034,160,"huelva","ENRIQUE PONCE","DE LOS ALAMOS",20010630,20101231
21034,20,"huelva","ALCANTARILLA","ANDALUCIA",20010630,20101231
21034,220,"huelva","ISMAEL GONZALEZ","DE LOS CARPINTEROS",20010630,20101231
21034,250,"huelva","LA RABIDA","DEL CENAGAL",20010630,20101231
21034,390,"huelva","SARGENTO I DOMINGUEZ","DE LA CULTURA",20010630,20101231
21034,400,"huelva","SARGENTO M CODESAL","JUAN RAMON JIMENEZ",20010630,20101231
21034,420,"huelva","SIN SALIDA","LOS TALADORES",20010630,20101231
21034,607,"huelva","VALDEGALAROZA","EL PINO",20010630,20101231
21036,12,"huelva","MAILLO EL","LA JOYUELA",20010630,20101231
21036,6,"huelva","MESONES","EL CORCHUELO",20010630,20101231
21036,8,"huelva","MAJADILLAS LAS","TRASERA MESONES",20010630,20101231
21037,28,"huelva","ALCALDE ALFONSO RODRIGUEZ","ALCALDE ALFONSO MARQUEZ",20010630,20101231
21037,56,"huelva","SIN NOMBRE","LA HERRADURA",20010630,20101231
21038,1,"huelva","ALFEREZ OCTAVIO MARTIN","LA JARA",20010630,20101231
21038,122,"huelva","DE LA JUNTA","ESTEBAN DOMINGUEZ",20010630,20101231
21038,125,"huelva","FONTANILLA-MOLINO","VILLA JOSEFA",20010630,20101231
21038,126,"huelva","DAOIZ A RESOLANA","MANUEL ORDONEZ SANCHEZ",20010630,20101231
21038,131,"huelva","PONDEROSA LA","FUENTE-LINO",20010630,20101231
21038,17,"huelva","DE LA FUENTE I","LA FUENTE",20010630,20101231
21038,20,"huelva","DE LA FUENTE II","LAS PASADERAS",20010630,20101231
21038,24,"huelva","DE LA AMARGURA","LA AMARGURA",20010630,20101231
21038,35,"huelva","RAFAEL MOZO","EL POZO",20010630,20101231
