"muni_code","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15"
28095,0,0,0,0,0,0,0,0
28096,1,1,0,0,1,1,0,0
28097,0,0,0,0,0,0,0,0
28099,0,0,0,0,0,0,0,0
28100,0,1,1,0,0,1,1,0
28101,0,0,0,0,0,0,0,0
28102,1,1,0,0,1,1,0,0
28104,0,0,0,0,0,0,0,0
28106,0,1,1,0,0,1,1,0
28107,1,1,0,0,1,1,0,0
28108,0,1,1,0,0,1,1,0
28109,0,0,0,0,0,0,0,0
28110,0,0,0,0,0,0,0,0
28111,0,0,0,0,0,0,0,0
28112,0,0,0,0,0,0,0,0
28113,0,1,1,0,0,1,1,0
28114,0,0,0,0,0,0,0,0
28115,0,0,0,0,0,0,0,0
28116,0,0,0,0,0,0,0,0
28117,0,0,0,0,0,0,0,0
28118,0,0,0,0,0,0,0,0
28119,0,0,0,0,0,0,0,0
28120,0,0,0,0,0,0,0,0
28121,0,0,0,0,0,0,0,0
28122,1,1,0,0,1,1,0,0
28123,1,1,0,0,1,1,0,0
28124,0,0,0,0,0,0,0,0
28125,0,0,0,0,0,0,0,0
28126,1,1,0,0,1,1,0,0
28127,0,0,0,0,0,0,0,0
28128,0,0,0,0,0,0,0,0
28129,0,0,0,0,0,0,0,0
28130,0,1,1,0,0,1,1,0
28131,0,0,0,0,0,0,0,0
28132,1,1,0,0,1,1,0,0
28133,1,0,0,0,1,0,0,0
28134,1,1,0,0,1,1,0,0
28135,0,0,0,0,0,0,0,0
28136,0,1,1,0,0,1,1,0
28137,1,0,0,0,1,0,0,0
28138,0,0,0,0,0,0,0,0
28140,0,0,0,0,0,0,0,0
28141,0,0,0,0,0,0,0,0
28143,1,1,0,0,1,1,0,0
28144,1,1,0,0,1,1,0,0
28145,1,1,0,0,1,1,0,0
28146,0,0,0,0,0,0,0,0
28147,0,1,1,0,0,1,1,0
28148,0,0,0,0,0,0,0,0
28149,0,0,0,0,0,0,0,0
28150,0,0,0,0,0,0,0,0
28151,1,1,0,0,1,1,0,0
28152,0,0,0,0,0,0,0,0
28153,0,0,0,0,0,0,0,0
28154,1,1,0,0,1,1,0,0
28155,0,0,0,0,0,0,0,0
28156,1,1,0,0,1,1,0,0
28157,0,0,0,0,0,0,0,0
28158,0,0,0,0,0,0,0,0
28159,0,0,0,0,0,0,0,0
28160,0,0,0,0,0,0,0,0
28161,0,0,0,1,0,0,0,1
28162,0,0,0,0,0,0,0,0
28163,0,0,0,0,0,0,0,0
28164,0,1,1,0,0,0,0,0
28165,0,0,0,0,0,0,0,0
28166,0,0,0,0,0,0,0,0
28167,1,1,0,0,1,1,0,0
28168,0,1,1,0,0,1,1,0
28169,0,0,0,0,0,0,0,0
28170,0,0,0,0,0,0,0,0
28171,0,1,1,0,0,1,1,0
28172,0,0,0,0,0,0,0,0
28173,0,0,0,0,0,0,0,0
28174,1,1,0,0,1,1,0,0
28175,0,0,0,0,0,0,0,0
28176,0,0,0,0,0,0,0,0
28177,0,0,0,0,0,0,0,0
28178,1,1,0,0,1,1,0,0
28179,0,0,0,0,0,0,0,0
28180,0,0,0,0,0,0,0,0
28181,0,0,0,0,0,0,0,0
28182,0,0,0,0,0,0,0,0
28183,0,0,0,1,0,0,0,1
28901,1,0,0,0,1,0,0,0
28902,0,0,0,0,0,0,0,0
28903,0,0,0,0,0,0,0,0
29001,1,1,0,0,1,0,0,0
29002,0,1,1,0,0,1,1,0
29003,1,1,0,0,1,1,0,0
29004,1,1,0,0,1,1,0,0
29005,1,1,0,0,1,1,0,0
29006,0,0,0,0,0,0,0,0
29007,0,0,0,0,0,0,0,0
29008,0,0,0,1,0,0,0,1
29009,1,1,0,0,1,1,0,0
29010,1,1,0,0,1,0,0,0
29011,1,1,0,0,1,1,0,0
29012,1,1,0,0,1,1,0,0
29013,1,1,0,0,1,1,0,0
29015,0,0,0,0,0,0,0,0
29016,0,0,0,0,0,0,0,0
29017,1,1,0,0,1,1,0,0
29018,1,1,0,0,1,0,0,0
29019,0,0,0,1,0,0,0,1
29020,1,1,0,0,1,1,0,0
29021,1,1,0,0,1,1,0,0
29022,1,0,0,0,1,0,0,0
29023,0,0,0,0,0,0,0,0
29024,0,1,1,0,0,1,1,0
29025,1,1,0,0,1,1,0,0
29026,0,1,1,0,0,1,1,0
29027,0,0,0,0,0,0,0,0
29028,1,1,0,0,1,1,0,0
29029,0,0,0,0,0,0,0,0
29030,1,1,0,0,1,1,0,0
29031,1,1,0,0,1,1,0,0
29032,1,1,0,0,1,0,0,0
29033,0,0,0,0,0,0,0,0
29034,0,0,0,0,0,0,0,0
29035,1,1,0,0,1,0,0,0
29036,1,1,0,0,1,1,0,0
29037,1,1,0,0,1,1,0,0
29038,1,1,0,0,1,1,0,0
29039,1,1,0,0,1,1,0,0
29040,1,1,0,0,1,1,0,0
29041,1,1,0,0,1,1,0,0
29042,0,0,0,0,0,0,0,0
29043,1,1,0,0,1,1,0,0
29044,0,0,0,0,0,0,0,0
29045,0,0,0,0,0,0,0,0
29046,0,0,0,0,0,0,0,0
29047,1,1,0,0,1,1,0,0
29048,1,1,0,0,1,0,0,0
29049,1,0,0,0,1,0,0,0
29050,0,0,0,0,0,0,0,0
29051,0,0,0,0,0,0,0,0
29052,1,1,0,0,1,1,0,0
29053,0,1,1,1,0,1,1,1
29054,0,0,0,0,0,0,0,0
29055,1,1,0,0,1,1,0,0
29056,0,0,0,0,0,0,0,0
29057,1,1,0,0,1,1,0,0
29058,1,0,0,0,1,0,0,0
29059,1,1,0,0,1,1,0,0
29060,0,0,0,0,0,0,0,0
29061,1,1,0,0,1,1,0,0
29062,1,1,0,0,1,1,0,0
29063,0,0,0,0,0,0,0,0
29064,1,1,0,0,1,1,0,0
29065,0,0,0,0,0,0,0,0
29066,1,1,0,0,1,1,0,0
29067,0,0,0,0,0,0,0,0
29068,1,0,0,0,1,0,0,0
29069,1,0,0,0,1,0,0,0
29070,0,1,1,0,0,1,1,0
29071,0,1,1,0,0,1,1,0
29072,1,1,0,0,1,1,0,0
29073,1,1,0,0,1,0,0,0
29074,0,0,0,0,0,0,0,0
29075,1,0,0,0,1,0,0,0
29076,1,1,0,0,1,1,0,0
29077,1,1,0,0,1,1,0,0
29079,1,1,0,0,1,1,0,0
29080,1,0,0,0,1,0,0,0
29081,1,1,0,0,1,1,0,0
29082,1,0,0,0,1,0,0,0
29083,0,0,0,0,0,0,0,0
29084,0,0,0,1,0,0,0,1
29085,1,1,0,0,1,1,0,0
29086,0,1,1,0,0,1,1,0
29087,1,1,0,0,1,1,0,0
29088,1,1,0,0,1,1,0,0
29089,1,1,0,0,1,0,0,0
29090,0,0,0,0,0,0,0,0
29091,0,0,0,0,0,0,0,0
29092,1,1,0,0,1,1,0,0
29093,0,1,1,0,0,0,0,0
29094,1,1,0,0,1,1,0,0
29095,1,1,0,0,1,1,0,0
29096,1,1,0,0,1,1,0,0
29097,0,0,0,0,0,0,0,0
29098,1,1,0,0,1,1,0,0
29099,1,1,0,0,1,1,0,0
29100,0,0,0,0,0,0,0,0
29506,1,1,0,0,1,1,0,0
29901,1,1,0,0,1,1,0,0
29902,1,1,0,0,1,1,0,0
30001,1,0,0,0,1,0,0,0
30002,0,1,1,0,0,1,1,0
30003,1,1,0,0,1,1,0,0
30004,0,0,0,0,0,0,0,0
30005,0,0,0,0,0,0,0,0
30006,1,0,0,0,1,0,0,0
30007,1,1,0,0,1,1,0,0
30008,1,1,0,0,1,1,0,0
30009,0,0,0,0,0,0,0,0
30010,1,1,0,0,1,1,0,0
30011,1,1,0,0,1,1,0,0
30012,1,1,0,0,1,1,0,0
30013,1,1,0,0,1,1,0,0
30014,1,1,0,0,1,1,0,0
30015,1,0,0,0,1,0,0,0
30016,0,1,1,0,0,1,1,0
30017,1,0,0,0,1,0,0,0
30018,0,0,0,0,0,0,0,0
30019,1,1,0,0,1,1,0,0
30020,1,0,0,0,1,0,0,0
30021,1,0,0,0,1,0,0,0
30022,1,1,0,0,1,1,0,0
30023,0,0,0,0,0,0,0,0
30024,0,1,1,0,0,1,1,0
30025,1,1,0,0,1,1,0,0
30026,0,1,1,0,0,1,1,0
30027,0,1,1,1,0,1,1,1
30028,0,1,1,1,0,1,1,1
30029,1,1,0,0,1,1,0,0
30030,0,0,0,0,0,0,0,0
30031,0,0,0,0,0,0,0,0
30032,0,0,0,1,0,0,0,1
30033,0,0,0,0,0,0,0,0
30034,1,0,0,0,1,0,0,0
30035,0,0,0,0,0,0,0,0
30036,0,0,0,0,0,0,0,0
30037,0,0,0,0,0,0,0,0
30038,0,1,1,0,0,1,1,0
30039,0,0,0,1,0,0,0,1
30040,0,0,0,0,0,0,0,0
30041,1,1,0,0,1,1,0,0
30042,1,1,0,0,1,1,0,0
30043,0,0,0,0,0,0,0,0
30901,1,1,0,0,1,1,0,0
30902,0,1,1,0,0,1,1,0
31001,0,0,0,0,0,0,0,0
31002,0,0,0,0,0,0,0,0
31003,0,0,0,0,0,0,0,0
31004,0,0,0,0,0,0,0,0
31005,0,0,0,0,0,0,0,0
31006,0,0,0,0,0,0,0,0
31007,0,1,1,0,0,0,0,0
31008,0,0,0,0,0,0,0,0
31009,0,0,0,0,0,0,0,0
31010,0,1,1,0,0,0,0,0
31011,0,0,0,0,0,0,0,0
31012,0,1,1,1,0,1,1,1
31013,0,0,0,0,0,0,0,0
31014,0,0,0,0,0,0,0,0
31015,0,1,1,0,0,1,1,0
31016,1,1,0,0,0,0,0,0
31017,0,0,0,0,0,0,0,0
31018,0,0,0,0,0,0,0,0
31019,1,1,0,0,0,0,0,0
31020,1,1,0,0,0,0,0,0
31021,0,0,0,0,0,0,0,0
31022,1,1,0,0,0,0,0,0
31023,0,0,0,0,0,0,0,0
31024,0,0,0,0,0,0,0,0
31025,0,1,1,0,0,0,0,0
31026,1,1,0,0,1,1,0,0
31027,1,1,0,0,0,0,0,0
31028,0,0,0,0,0,0,0,0
31029,0,0,0,0,0,0,0,0
31030,0,0,0,0,0,0,0,0
31031,0,0,0,0,0,0,0,0
31032,1,1,0,0,1,1,0,0
31033,0,0,0,0,0,0,0,0
31034,0,0,0,0,0,0,0,0
31035,1,1,0,0,1,1,0,0
31036,1,1,0,0,1,1,0,0
31037,0,0,0,0,0,0,0,0
31038,0,0,0,0,0,0,0,0
31039,0,0,0,0,0,0,0,0
31040,1,1,0,0,0,0,0,0
31041,0,0,0,0,0,0,0,0
31042,1,0,0,0,1,0,0,0
31043,0,1,1,0,0,0,0,0
31044,1,1,0,0,0,0,0,0
31045,0,0,0,0,0,0,0,0
31046,0,0,0,0,0,0,0,0
31047,0,0,0,0,0,0,0,0
31048,0,0,0,0,0,0,0,0
31049,1,1,0,0,0,0,0,0
31050,1,1,0,0,0,0,0,0
31051,0,0,0,0,0,0,0,0
31052,0,0,0,0,0,0,0,0
31053,0,0,0,0,0,0,0,0
31054,1,1,0,0,0,0,0,0
31055,0,0,0,0,0,0,0,0
31056,0,0,0,0,0,0,0,0
31057,0,0,0,0,0,0,0,0
31058,0,0,0,0,0,0,0,0
31059,0,0,0,0,0,0,0,0
31060,0,0,0,0,0,0,0,0
31061,0,0,0,0,0,0,0,0
31062,1,1,0,0,1,1,0,0
31063,0,0,0,0,0,0,0,0
31064,0,0,0,0,0,0,0,0
31065,0,1,1,0,0,1,1,0
31066,1,1,0,0,1,1,0,0
31067,0,0,0,0,0,0,0,0
31068,0,0,0,0,0,0,0,0
31069,0,0,0,0,0,0,0,0
31070,1,1,0,0,1,1,0,0
31071,0,0,0,0,0,0,0,0
31072,0,0,0,0,0,0,0,0
31073,1,1,0,0,0,0,0,0
31074,0,0,0,0,0,0,0,0
31075,0,0,0,0,0,0,0,0
31076,0,0,0,0,0,0,0,0
31077,0,0,0,0,0,0,0,0
31078,0,0,0,0,0,0,0,0
31079,0,0,0,0,0,0,0,0
31080,0,0,0,0,0,0,0,0
31081,0,0,0,0,0,0,0,0
31082,0,0,0,0,0,0,0,0
31083,0,0,0,0,0,0,0,0
31084,1,1,0,0,0,0,0,0
31085,1,1,0,0,0,0,0,0
31086,0,0,0,0,0,0,0,0
31087,0,0,0,0,0,0,0,0
31088,0,0,0,0,0,0,0,0
31089,0,0,0,0,0,0,0,0
31090,0,0,0,0,0,0,0,0
31091,0,0,0,0,0,0,0,0
31092,0,0,0,0,0,0,0,0
31093,0,0,0,0,0,0,0,0
31094,0,0,0,0,0,0,0,0
31095,0,0,0,0,0,0,0,0
31096,1,0,0,0,1,0,0,0
31097,1,1,0,0,0,0,0,0
31098,1,0,0,0,0,0,0,0
31099,0,0,0,0,0,0,0,0
31100,0,0,0,0,0,0,0,0
31101,0,0,0,0,0,0,0,0
31102,0,0,0,0,0,0,0,0
31103,0,0,0,0,0,0,0,0
31104,0,1,1,0,0,1,1,0
31105,0,0,0,0,0,0,0,0
31106,1,1,0,0,1,1,0,0
31107,0,0,0,0,0,0,0,0
31108,0,0,0,0,0,0,0,0
31109,0,0,0,0,0,0,0,0
31110,0,0,0,0,0,0,0,0
31111,0,0,0,0,0,0,0,0
31112,0,0,0,0,0,0,0,0
31113,0,0,0,0,0,0,0,0
31114,0,0,0,0,0,0,0,0
31115,0,0,0,0,0,0,0,0
31116,0,0,0,0,0,0,0,0
31117,1,1,0,0,0,0,0,0
31118,0,0,0,0,0,0,0,0
31119,0,0,0,0,0,0,0,0
31120,0,0,0,0,0,0,0,0
31121,0,1,1,0,0,0,0,0
31122,1,1,0,0,0,0,0,0
31123,1,1,0,0,0,0,0,0
31124,0,0,0,0,0,0,0,0
31125,0,0,0,0,0,0,0,0
31126,1,1,0,0,0,0,0,0
31127,0,0,0,0,0,0,0,0
31128,0,0,0,0,0,0,0,0
31129,1,1,0,0,0,0,0,0
31130,1,0,0,0,0,0,0,0
31131,0,0,0,0,0,0,0,0
31132,0,0,0,0,0,0,0,0
31133,1,0,0,0,0,0,0,0
31134,0,0,0,0,0,0,0,0
31135,0,0,0,0,0,0,0,0
31136,0,1,1,0,0,0,0,0
31137,0,0,0,0,0,0,0,0
31138,1,1,0,0,0,0,0,0
31139,0,0,0,0,0,0,0,0
31140,0,0,0,0,0,0,0,0
31141,0,0,0,0,0,0,0,0
31142,0,0,0,0,0,0,0,0
31143,0,0,0,0,0,0,0,0
31144,0,1,1,0,0,0,0,0
31145,0,0,0,0,0,0,0,0
31146,0,0,0,0,0,0,0,0
31147,0,0,0,0,0,0,0,0
31148,0,0,0,0,0,0,0,0
31149,1,1,0,0,0,0,0,0
31150,0,0,0,0,0,0,0,0
31151,0,0,0,0,0,0,0,0
31152,0,0,0,0,0,0,0,0
31153,0,1,1,0,0,0,0,0
31154,0,0,0,0,0,0,0,0
31155,0,0,0,0,0,0,0,0
31156,0,0,0,0,0,0,0,0
31157,0,0,0,0,0,0,0,0
31158,0,0,0,0,0,0,0,0
31159,0,0,0,0,0,0,0,0
31160,0,0,0,0,0,0,0,0
31161,0,0,0,0,0,0,0,0
31162,1,1,0,0,1,1,0,0
31163,0,0,0,0,0,0,0,0
31164,0,0,0,0,0,0,0,0
31165,1,1,0,0,1,1,0,0
31166,0,0,0,0,0,0,0,0
31167,1,1,0,0,0,0,0,0
31168,0,0,0,0,0,0,0,0
31169,0,1,1,0,0,1,1,0
31170,0,0,0,0,0,0,0,0
31171,0,1,1,0,0,0,0,0
31172,0,0,0,0,0,0,0,0
31173,0,0,0,0,0,0,0,0
31174,0,0,0,0,0,0,0,0
31175,0,0,0,0,0,0,0,0
31176,1,1,0,0,1,1,0,0
31177,0,0,0,0,0,0,0,0
31178,1,1,0,0,1,1,0,0
31179,0,0,0,0,0,0,0,0
31180,0,0,0,0,0,0,0,0
31181,0,0,0,0,0,0,0,0
31182,0,0,0,0,0,0,0,0
31183,0,0,0,0,0,0,0,0
31184,0,0,0,0,0,0,0,0
31185,0,0,0,0,0,0,0,0
31186,0,0,0,0,0,0,0,0
31187,0,0,0,0,0,0,0,0
31188,0,0,0,0,0,0,0,0
31189,1,1,0,0,0,0,0,0
31190,0,0,0,0,0,0,0,0
31191,0,0,0,0,0,0,0,0
31192,0,0,0,0,0,0,0,0
31193,0,0,0,0,0,0,0,0
31194,0,0,0,0,0,0,0,0
31195,0,0,0,0,0,0,0,0
31196,0,0,0,0,0,0,0,0
31197,0,0,0,0,0,0,0,0
31198,0,0,0,0,0,0,0,0
31199,0,0,0,0,0,0,0,0
31200,0,0,0,0,0,0,0,0
31201,1,0,0,0,0,0,0,0
31202,0,0,0,0,0,0,0,0
31203,0,1,1,0,0,0,0,0
31204,0,0,0,0,0,0,0,0
31205,1,0,0,0,1,0,0,0
31206,1,1,0,0,0,0,0,0
31207,0,0,0,0,0,0,0,0
31208,1,1,0,0,1,1,0,0
31209,0,1,1,0,0,0,0,0
31210,0,0,0,0,0,0,0,0
31211,0,0,0,0,0,0,0,0
31212,0,0,0,0,0,0,0,0
31213,0,0,0,0,0,0,0,0
31214,0,0,0,0,0,0,0,0
31215,1,1,0,0,1,1,0,0
31216,0,0,0,0,0,0,0,0
31217,0,0,0,0,0,0,0,0
31219,0,0,0,0,0,0,0,0
31220,0,0,0,0,0,0,0,0
31221,1,1,0,0,0,0,0,0
31222,0,0,0,0,0,0,0,0
31223,1,1,0,0,0,1,1,0
31224,1,1,0,0,1,1,0,0
31225,0,0,0,0,0,0,0,0
31226,1,1,0,0,0,0,0,0
31227,1,1,0,0,0,0,0,0
31228,0,0,0,0,0,0,0,0
31229,0,0,0,0,0,0,0,0
31230,0,0,0,0,0,0,0,0
31231,0,0,0,0,0,0,0,0
31232,0,0,0,0,0,0,0,0
31233,0,0,0,0,0,0,0,0
31234,0,0,0,0,0,0,0,0
31235,0,0,0,0,0,0,0,0
31236,1,1,0,0,0,0,0,0
31237,0,0,0,0,0,0,0,0
31238,0,0,0,0,0,0,0,0
31239,0,0,0,0,0,0,0,0
31240,1,1,0,0,0,0,0,0
31241,0,0,0,0,0,0,0,0
31242,0,0,0,0,0,0,0,0
31243,0,0,0,0,0,0,0,0
31244,0,0,0,0,0,0,0,0
31245,0,0,0,0,0,0,0,0
31246,0,0,0,0,0,0,0,0
31247,0,0,0,0,0,0,0,0
31248,0,0,0,0,0,0,0,0
31249,1,0,0,0,1,0,0,0
31250,1,1,0,0,0,0,0,0
31251,0,1,1,1,0,1,1,1
31252,0,0,0,0,0,0,0,0
31253,0,0,0,0,0,0,0,0
31254,1,0,0,0,1,0,0,0
31255,0,0,0,0,0,0,0,0
31256,0,0,0,0,0,0,0,0
31257,0,0,0,0,0,0,0,0
31258,1,1,0,0,0,0,0,0
31259,0,0,0,0,0,0,0,0
31260,0,0,0,0,0,0,0,0
31261,0,0,0,0,0,0,0,0
31262,0,0,0,0,0,0,0,0
31263,0,0,0,0,0,0,0,0
31264,0,0,0,0,0,0,0,0
31265,0,0,0,0,0,0,0,0
31901,1,0,0,0,0,0,0,0
31902,0,0,0,0,0,0,0,0
31903,1,1,0,0,0,0,0,0
31904,1,1,0,0,0,0,0,0
31905,0,0,0,0,0,0,0,0
31906,0,0,0,0,0,0,0,0
31907,0,1,1,0,0,0,0,0
32001,1,1,0,0,0,0,0,0
32002,1,1,0,0,1,1,0,0
32003,0,0,0,0,0,0,0,0
32004,0,0,0,0,0,0,0,0
32005,0,0,0,0,0,0,0,0
32006,0,0,0,0,0,0,0,0
32007,1,1,0,0,0,0,0,0
32008,1,1,0,0,1,1,0,0
32009,1,1,0,0,1,1,0,0
32010,0,0,0,0,0,0,0,0
32011,0,0,0,0,0,0,0,0
32012,0,0,0,0,0,0,0,0
32013,0,0,0,0,0,0,0,0
32014,0,0,0,0,0,0,0,0
32015,0,0,0,0,0,0,0,0
32016,1,1,0,0,1,1,0,0
32017,0,0,0,0,0,0,0,0
32018,1,1,0,0,1,1,0,0
32019,1,1,0,0,1,1,0,0
32020,0,0,0,0,0,0,0,0
32021,1,1,0,0,1,1,0,0
32022,1,1,0,0,0,0,0,0
32023,1,1,0,0,1,1,0,0
32024,0,0,0,0,0,0,0,0
32025,0,0,0,0,0,0,0,0
32026,1,1,0,0,1,1,0,0
32027,0,0,0,0,0,0,0,0
32028,0,0,0,0,0,0,0,0
32029,0,0,0,0,0,0,0,0
32030,1,1,0,0,1,1,0,0
32031,0,0,0,0,0,0,0,0
32032,0,1,1,0,0,1,1,0
32033,0,0,0,0,0,0,0,0
32034,0,0,0,0,0,0,0,0
32035,0,0,0,0,0,0,0,0
32036,0,0,0,0,0,0,0,0
32037,0,0,0,0,0,0,0,0
32038,0,0,0,0,0,0,0,0
32039,0,0,0,0,0,0,0,0
32040,0,0,0,0,0,0,0,0
32041,0,0,0,0,0,0,0,0
32042,0,0,0,0,0,0,0,0
32043,0,0,0,0,0,0,0,0
32044,0,1,1,0,0,1,1,0
32045,1,1,0,0,1,1,0,0
32046,0,1,1,0,0,1,1,0
32047,0,0,0,0,0,0,0,0
32048,1,1,0,0,0,0,0,0
32049,0,0,0,0,0,0,0,0
32050,0,0,0,0,0,0,0,0
32051,0,0,0,0,0,0,0,0
32052,0,0,0,0,0,0,0,0
32053,0,0,0,0,0,0,0,0
32054,0,0,0,0,0,0,0,0
32055,0,0,0,0,0,0,0,0
32056,0,0,0,0,0,0,0,0
32057,1,1,0,0,1,1,0,0
32058,0,0,0,0,0,0,0,0
32059,0,0,0,0,0,0,0,0
32060,1,1,0,0,1,1,0,0
32061,0,0,0,0,0,0,0,0
32062,0,0,0,0,0,0,0,0
32063,0,1,1,0,0,1,1,0
32064,0,0,0,0,0,0,0,0
32065,0,0,0,0,0,0,0,0
32066,0,0,0,0,0,0,0,0
32067,0,0,0,0,0,0,0,0
32068,0,1,1,0,0,1,1,0
32069,1,0,0,0,1,0,0,0
32070,1,0,0,0,1,0,0,0
32071,0,0,0,0,0,0,0,0
32072,1,0,0,0,0,0,0,1
32073,0,0,0,0,0,0,0,0
32074,0,1,1,0,0,1,1,0
32075,0,0,0,0,0,0,0,0
32076,0,0,0,0,0,0,0,0
32077,0,0,0,0,0,0,0,0
32078,0,0,0,0,0,0,0,0
32079,0,1,1,0,0,1,1,0
32080,0,0,0,0,0,0,0,0
32081,0,0,0,0,0,0,0,0
32082,0,0,0,0,0,0,0,0
32083,0,0,0,0,0,0,0,0
32084,0,1,1,0,0,0,0,0
32085,1,1,0,0,1,1,0,0
32086,1,1,0,0,0,0,0,0
32087,0,0,0,0,0,0,0,0
32088,1,1,0,0,1,1,0,0
32089,0,1,1,0,0,0,0,0
32090,0,0,0,0,0,0,0,0
32091,0,0,0,0,0,0,0,0
32092,0,0,0,0,0,0,0,0
33001,1,1,0,0,1,1,0,0
33002,1,1,0,0,1,1,0,0
33003,1,0,0,0,0,0,0,0
33004,1,1,0,0,1,1,0,0
33005,1,1,0,0,1,1,0,0
33006,0,0,0,0,0,0,0,0
33007,1,1,0,0,1,1,0,0
33008,0,1,1,0,0,1,1,0
33009,1,1,0,0,1,1,0,0
33010,1,1,0,0,1,1,0,0
33011,1,1,0,0,1,1,0,0
33012,0,0,0,0,0,0,0,0
33013,0,0,0,0,0,0,0,0
33014,1,1,0,0,1,1,0,0
33015,1,1,0,0,1,1,0,0
33016,1,1,0,0,1,1,0,0
33017,1,1,0,0,1,1,0,0
33018,0,0,0,0,0,0,0,0
33019,1,1,0,0,1,1,0,0
33020,1,1,0,0,1,1,0,0
33021,0,1,1,0,0,1,1,0
33022,1,1,0,0,1,1,0,0
33023,1,1,0,0,1,1,0,0
33024,1,1,0,0,0,1,1,0
33025,1,1,0,0,1,1,0,0
33026,1,1,0,0,1,1,0,0
33027,1,1,0,0,1,1,0,0
33028,1,0,0,0,1,0,0,0
33029,1,1,0,0,1,1,0,0
33030,1,1,0,0,1,1,0,0
33031,1,1,0,0,1,1,0,0
33032,1,1,0,0,1,1,0,0
33033,1,1,0,0,1,1,0,0
33034,1,1,0,0,1,1,0,0
33035,1,1,0,0,1,1,0,0
33036,0,0,0,0,0,0,0,0
33037,1,1,0,0,1,1,0,0
33038,1,1,0,0,1,1,0,0
33039,1,1,0,0,1,1,0,0
33040,1,1,0,0,1,1,0,0
33041,1,1,0,0,1,1,0,0
33042,0,0,0,0,0,0,0,0
33043,1,1,0,0,1,1,0,0
33044,1,0,0,0,1,0,0,0
33045,1,1,0,0,1,1,0,0
33046,1,0,0,0,0,0,0,0
33047,0,0,0,0,0,0,0,0
33048,1,1,0,0,1,1,0,0
33049,1,1,0,0,1,1,0,0
33050,1,1,0,0,1,1,0,0
33051,1,1,0,0,1,1,0,0
33052,1,1,0,0,1,1,0,0
33053,1,1,0,0,1,1,0,0
33054,1,1,0,0,1,1,0,0
33055,1,1,0,0,1,1,0,0
33056,1,1,0,0,0,1,1,0
33057,1,1,0,0,1,1,0,0
33058,1,1,0,0,1,1,0,0
33059,1,0,0,0,0,0,0,0
33060,1,1,0,0,1,1,0,0
33061,1,0,0,0,1,0,0,0
33062,0,1,1,0,0,1,1,0
33063,0,1,1,0,0,1,1,0
33064,1,1,0,0,1,1,0,0
33065,0,0,0,0,0,0,0,0
33066,1,1,0,0,1,1,0,0
33067,1,1,0,0,1,1,0,0
33068,1,1,0,0,1,1,0,0
33069,0,0,0,0,0,0,0,0
33070,0,1,1,1,0,1,1,1
33071,1,1,0,0,1,1,0,0
33072,1,1,0,0,1,1,0,0
33073,1,1,0,0,1,1,0,0
33074,1,1,0,0,1,1,0,0
33075,1,1,0,0,1,1,0,0
33076,1,1,0,0,1,1,0,0
33077,0,0,0,0,0,0,0,0
33078,1,1,0,0,1,1,0,0
34001,0,0,0,0,0,0,0,0
34003,0,0,0,0,0,0,0,0
34004,0,0,0,0,0,0,0,0
34005,0,0,0,0,0,0,0,0
34006,0,0,0,0,0,0,0,0
34009,0,0,0,0,0,0,0,0
34010,0,1,1,0,0,1,1,0
34011,0,0,0,0,0,0,0,0
34012,1,1,0,0,1,1,0,0
34015,0,0,0,0,0,0,0,0
34017,0,0,0,0,0,0,0,0
34018,0,0,0,0,0,0,0,0
34019,0,0,0,0,0,0,0,0
34020,1,1,0,0,1,1,0,0
34022,0,0,0,0,0,0,0,0
34023,1,1,0,0,1,1,0,0
34024,0,0,0,0,0,0,0,0
34025,0,0,0,0,0,0,0,0
34027,0,1,1,0,0,1,1,0
34028,0,0,0,0,0,0,0,0
34029,0,0,0,0,0,0,0,0
34031,0,0,0,0,0,0,0,0
34032,0,0,0,0,0,0,0,0
34033,0,0,0,0,0,0,0,0
34034,0,1,1,0,0,1,1,0
34035,0,0,0,0,0,0,0,0
34036,1,1,0,0,1,1,0,0
34037,0,0,0,0,0,0,0,0
34038,0,0,0,0,0,0,0,0
34039,0,0,0,0,0,0,0,0
34041,0,0,0,0,0,0,0,0
34042,1,1,0,0,1,1,0,0
34045,0,0,0,0,0,0,0,0
34046,0,0,0,0,0,0,0,0
34047,0,0,0,0,0,0,0,0
34048,0,0,0,0,0,0,0,0
34049,0,0,0,0,0,0,0,0
34050,0,0,0,0,0,0,0,0
34051,0,0,0,0,0,0,0,0
34052,0,0,0,0,0,0,0,0
34053,0,0,0,0,0,0,0,0
34055,0,0,0,0,0,0,0,0
34056,0,1,1,0,0,1,1,0
34057,0,0,0,0,0,0,0,0
34058,0,0,0,0,0,0,0,0
34059,1,1,0,0,1,1,0,0
34060,0,0,0,0,0,0,0,0
34061,0,0,0,0,0,0,0,0
34062,0,0,0,0,0,0,0,0
34063,0,0,0,0,0,0,0,0
34066,0,0,0,0,0,0,0,0
34067,0,1,1,0,0,1,1,0
34068,0,0,0,0,0,0,0,0
34069,1,1,0,0,1,1,0,0
34070,0,0,0,0,0,0,0,0
34071,0,0,0,0,0,0,0,0
34072,0,0,0,0,0,0,0,0
34073,0,0,0,0,0,0,0,0
