"ESTU","CUES","CCAA","PROV","MUN","TAMUNI","AREA","DISTR","SECCION","ENTREV","P1","P2","P3","P401","P402","P403","P404","P501","P502","P601","P602","P6A","P701","P702","P801","P802","P9","P10","P10A","P11","P11A","P12","P12A","P1301","P1302","P1303","P1304","P1305","P1306","P13A","P1401","P14A01","P1402","P14A02","P1403","P14A03","P15.P17","P18","P18A","P1901","P1902","P1903","P1904","P1905","P2001.P22","P23","P23A","P23B","P23C","P24","P24A","P2501","P2502","P2503","P2504","P2505","P2506","P26","P26A","P27","P27A","P28","P29","P29A","P30.P35","P36.P38","P38A","P39","P40","P40A","P41","P42.P48","P49","P50","P51","P52","P53","P54","P55.P55A.P56","P56A","P57","P58.P58A","P59","P60","P61.P61A","P62","P63","P6401","P6402","P6403","P6404","P6501","P6502","P6503","P6504","P6505","P66","P67","P68","P69","P7001","P7002","I1","I2","I3","I4","I5","I6","I7","I8","I9","E101","E102","E103","E2","E3","E4","C1","C1A","C2","C2A","C2B","C3","FINAL","PESO","RECUERDO","OCUPAPAD","ESTUDIOS","OCUPA","CONDICION","ESTATUS"
2760,2942,8,49,0,3,0,0,0,0,1,2,3,1,1,2,5,19,NA,5,4,14,4,1,99,9,2,49,49,1,1,3,2,NA,NA,NA,NA,NA,1,NA,8,1,NA,0,NA,0,31838112,1,1,1,1,1,1,3,222122222221131104,1,2,3,1,2,2,1,2,1,1,1,1,2,2,4,NA,0,41,2,1243122132231232256,111,1,2,1,1,1," 1 198 0 0 0 0",1,600,49,4,1,68,103,2,5,13,2,602,11,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,6,NA,13,NA,NA,NA,6,NA,NA,23,4,8,3,19,3,1,NA,1,NA,NA,1,4,"1,5004",1,6,2,6,8,NA
2760,2943,8,49,0,3,0,0,0,0,1,2,3,1,1,1,2,13,19,4,5,13,9,4,2,1,8,49,49,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,31123333,1,1,1,1,1,1,2,222222222223331328,1,2,3,1,1,1,1,1,3,1,3,1,3,2,2,9,9,31,2,1413131132131333120,111,99,30,1,99,5," 5 5 5 0 0 0 0",1,600,49,4,1,51,101,0,5,12,1,401,13,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,5,NA,12,2,2,NA,6,NA,NA,23,4,8,3,18,3,1,NA,1,NA,NA,1,4,"1,5004",99,6,1,4,5,NA
2760,2944,8,49,0,3,0,0,0,0,1,2,3,3,1,3,5,4,8,4,2,11,1,4,4,9,1,49,49,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,13823333,1,1,1,1,1,1,3,2222223131313,1,2,3,1,2,2,1,3,1,1,1,1,4,2,3,NA,0,21,1,1423131133131332096,111,1,25,1,1,3," 2 7 7 0 0 0 0",1,600,49,4,2,45,103,5,5,12,1,313,23,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,3,NA,9,1,2,3,3,NA,NA,23,4,8,3,20,2,1,NA,1,NA,NA,1,4,"1,5004",1,6,3,3,2,NA
2760,2945,8,49,0,3,0,0,0,0,1,3,3,4,1,3,5,8,10,4,5,11,3,9,2,9,2,49,49,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,11333133,2,0,1,1,1,1,1,2222221111314,1,2,3,1,1,1,1,1,1,1,1,1,4,4,4,NA,0,21,2,1413111132231331328,111,1,29,4,0,5," 5 9 9 0 0 0 0",3,152,49,4,1,28,513,3,0,40,1,729,13,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,23,4,8,3,17,2,1,NA,1,NA,NA,1,4,"1,5004",1,1,2,7,6,NA
2760,2946,8,49,0,3,0,0,0,0,1,3,3,1,1,1,5,13,19,4,5,11,1,9,1,7,1,49,49,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,11333133,3,0,1,2,2,2,1,2222221131313,1,4,1,4,2,2,1,3,1,1,3,1,2,2,4,NA,0,31,1,1423122133131333376,111,2,25,1,98,5," 8 9 9 0 0 0 0",2,600,49,4,1,42,103,5,2,12,1,401,13,65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,1,NA,7,NA,NA,1,NA,NA,NA,23,4,8,3,18,2,1,NA,1,NA,NA,1,4,"1,5004",2,6,3,4,5,NA
2760,112,10,3,0,4,0,0,0,0,1,1,3,4,1,5,4,2,8,1,2,1,1,2,9,1,3,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,33333132,1,1,1,1,1,1,3,2222221131333,1,3,5,1,2,2,2,3,1,1,1,1,2,2,4,NA,0,32,0,3213311333131132928,115,0,2,5,0,1,"99 6 6 0 0 0 0",4,401,3,4,1,23,523,10,0,40,5,401,13,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,25,4,8,5,20,3,2,1,1,NA,NA,1,9,"1,5004",8,4,6,4,9,NA
2760,113,10,3,0,4,0,0,0,0,1,4,4,5,2,5,5,13,NA,5,4,98,9,1,2,3,2,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,11113133,2,0,1,1,1,1,1,222222122223131104,2,0,0,0,2,2,3,1,8,1,3,3,2,1,4,NA,0,11,2,1423131131131333376,821,2,98,1,2,5," 8 5 5 0 0 0 0",2,800,3,4,2,64,103,5,1,11,1,122,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,29,4,8,5,20,3,1,NA,1,NA,NA,1,9,"1,5004",2,8,3,1,1,NA
2760,114,10,3,0,4,0,0,0,0,1,3,3,4,3,5,5,12,16,5,4,14,4,7,4,7,1,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,33313333,2,0,1,1,1,1,3,2222221131314,1,6,5,4,2,2,1,1,3,1,3,1,3,3,3,NA,0,31,1,1513111111333333248,111,2,26,1,2,6," 6 9 7 0 0 0 0",1,836,3,2,2,29,103,9,1,30,1,222,11,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,25,4,8,5,20,2,1,NA,1,NA,NA,1,9,"1,5004",2,8,6,2,2,NA
2760,115,10,3,0,4,0,0,0,0,1,2,3,1,1,1,5,10,6,2,4,5,9,1,6,98,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,0,21131131,3,0,1,1,1,3,1,222222222221311104,1,4,1,3,2,2,3,3,3,1,3,3,4,4,2,9,6,11,1,1151131132131323264,111,2,3,1,2,6," 6 8 9 0 0 0 0",1,332,3,4,1,60,103,7,7,14,2,111,30,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,25,4,8,5,20,2,2,5,1,NA,NA,1,9,"1,5004",2,3,5,1,8,NA
2760,116,10,3,0,4,0,0,0,0,1,2,3,4,1,2,5,8,NA,4,2,11,1,7,4,2,2,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,11133232,2,0,1,1,1,1,3,222222222223131136,1,2,5,4,2,2,1,1,1,1,1,3,2,3,3,NA,0,21,1,1121313332311332224,811,1,2,1,1,4," 4 4 4 0 0 0 0",2,836,3,4,1,52,103,2,0,30,1,836,13,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,29,4,8,5,30,2,1,NA,1,NA,NA,1,9,"1,5004",1,8,2,8,6,NA
2760,117,10,3,0,1,0,0,0,0,1,4,4,5,1,5,5,98,NA,5,4,14,1,4,4,9,2,30,30,1,1,2,2,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,11118112,1,1,8,1,1,1,2,222222222221121824,2,0,0,0,8,8,8,8,3,1,3,8,3,3,4,NA,0,81,98,1151188831823333376,881,1,98,1,1,4,"99 4 4 0 0 0 0",1,836,30,4,2,67,223,1,6,14,2,911,25,95,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,1,1,6,3,1,2,1,NA,NA,3,5,8,6,14,1,1,NA,1,NA,NA,1,9,"1,5004",1,8,1,9,8,NA
2760,118,10,3,0,4,0,0,0,0,1,3,3,5,1,5,5,10,15,4,5,13,1,5,1,2,2,3,3,2,2,3,3,NA,NA,NA,NA,NA,1,NA,6,1,NA,0,NA,0,13811382,3,0,1,1,1,3,3,222222122223121344,1,3,5,7,2,2,1,1,1,2,1,3,3,4,4,NA,0,21,1,1453111133111333376,815,0,99,1,1,4," 4 2 4 0 0 0 0",1,999,3,4,1,69,103,5,0,30,2,301,13,45,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,33,4,1,7,NA,NA,NA,25,4,8,5,30,1,1,NA,1,NA,NA,1,9,"1,5004",8,99,3,3,8,NA
2760,119,10,3,0,1,0,0,0,0,1,4,8,5,2,5,5,98,NA,5,8,98,1,4,5,98,8,30,30,1,1,2,3,NA,NA,NA,NA,NA,1,NA,98,0,NA,0,NA,0,11838118,8,0,8,1,1,8,1,222228888888131808,2,0,0,0,1,1,1,8,1,8,1,8,7,7,4,NA,0,82,0,1138188131813333376,881,99,98,1,99,98,"999898 0 0 0 0",1,600,3,4,2,70,222,0,7,13,2,911,70,95,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,3,5,8,6,14,1,1,NA,1,NA,NA,1,9,"1,5004",99,6,1,9,8,NA
2760,120,10,3,0,1,0,0,0,0,1,2,3,1,2,5,2,6,10,4,2,11,1,9,4,9,8,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,7,1,NA,0,NA,0,11138132,1,1,8,1,1,1,2,2212128131818,1,2,5,8,1,1,1,2,3,8,3,3,3,3,4,NA,0,31,4,1413131133122332160,111,2,5,1,2,5," 59898 0 0 0 0",2,833,3,4,2,26,523,9,5,11,1,205,13,85,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,3,NA,4,1,1,1,2,NA,NA,3,5,8,6,13,1,2,5,1,NA,NA,1,9,"1,5004",2,8,6,2,2,NA
2760,121,10,3,0,1,0,0,0,0,1,3,4,4,1,4,5,98,NA,3,4,8,4,9,1,4,4,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,11138113,1,1,1,1,1,1,8,222222122223133312,1,1,3,1,2,2,1,1,1,1,1,1,4,4,3,NA,0,31,98,1311121131821332224,811,1,98,1,1,4," 4 3 3 0 0 0 0",1,460,3,4,2,53,103,2,0,30,1,912,13,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,1,4,1,NA,NA,8,NA,1,3,5,8,6,14,1,2,5,1,NA,NA,1,9,"1,5004",1,4,2,9,7,NA
2760,122,10,3,0,1,0,0,0,0,1,2,4,1,1,4,5,98,NA,2,4,99,1,7,2,1,2,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,13128132,1,1,1,3,1,1,3,222222222823131328,1,2,4,1,1,1,1,1,1,1,1,8,2,2,3,NA,0,11,98,1413121233331332096,111,1,6,1,1,4,"99 4 4 0 0 0 0",2,711,3,4,1,53,523,2,5,11,1,132,30,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,5,NA,1,NA,NA,NA,10,NA,NA,3,5,8,6,12,2,1,NA,1,NA,NA,1,9,"1,5004",1,7,2,1,1,NA
2760,123,10,3,0,1,0,0,0,0,1,3,3,5,3,4,8,6,NA,5,8,15,1,7,1,2,8,3,3,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,10,1,NA,0,NA,0,11132132,1,2,8,1,1,1,3,1222221181328,2,0,0,0,1,1,2,1,1,3,1,9,4,4,4,NA,0,21,98,1413113131811332352,211,1,98,1,1,4,"99 5 5 0 0 0 0",1,600,3,4,2,39,523,6,4,11,1,239,13,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,6,NA,5,1,1,NA,7,NA,NA,3,5,8,6,14,2,2,5,1,NA,NA,1,9,"1,5004",1,6,4,2,2,NA
2760,124,10,3,0,1,0,0,0,0,1,2,4,2,4,4,5,9,4,2,4,5,1,9,2,1,1,6,6,2,2,2,1,NA,NA,NA,1,NA,NA,2,8,2,NA,0,NA,0,11138132,3,0,1,1,1,1,3,222222222222131328,1,5,7,7,2,2,3,3,3,1,3,1,1,1,4,NA,0,32,0,1131121138182333312,211,2,5,1,2,7," 7 8 8 0 0 0 0",1,600,3,4,1,94,223,8,7,12,2,281,11,80,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,7,NA,4,1,NA,NA,3,NA,NA,3,5,8,6,14,2,1,NA,1,NA,NA,1,9,"1,5004",2,6,5,2,8,NA
2760,125,10,3,0,1,0,0,0,0,1,3,3,2,1,3,5,98,NA,4,2,13,1,4,1,5,4,3,3,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,81183138,1,1,8,1,1,8,8,1122223131338,1,6,4,7,8,8,1,1,1,1,1,1,3,4,4,NA,0,21,99,1122123333121332096,111,1,98,1,1,4," 4 4 4 0 0 0 0",2,600,3,4,1,24,523,9,3,11,1,205,23,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,8,NA,4,NA,NA,NA,16,NA,1,3,5,8,6,13,2,2,5,1,NA,NA,1,9,"1,5004",1,6,6,2,2,NA
2760,126,10,3,0,1,0,0,0,0,1,3,8,5,1,2,5,98,NA,5,4,15,4,9,4,9,8,3,3,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,7,1,NA,0,NA,0,11133132,1,1,2,1,1,1,2,222221122213131328,2,0,0,0,8,8,8,1,2,2,8,1,4,3,3,NA,0,21,4,1541121838128333312,811,12,98,1,23,5," 5 3 3 0 0 0 0",1,600,3,4,1,56,103,2,5,11,1,601,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,9,NA,1,NA,NA,NA,9,NA,NA,3,5,8,6,14,2,1,NA,1,NA,NA,1,9,"1,5004",7,6,2,6,4,NA
2760,127,10,3,0,1,0,0,0,0,1,3,3,4,1,4,4,6,15,5,1,15,4,8,1,4,4,3,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,10,1,NA,0,NA,0,31133113,1,1,8,1,1,1,3,8122283131318,1,2,3,1,1,1,3,1,1,1,1,8,3,3,4,NA,0,31,1,1423111133133332224,111,1,6,1,1,4,"99 4 4 0 0 0 0",1,600,3,4,2,29,523,8,6,12,1,307,13,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,10,NA,1,NA,NA,NA,8,NA,NA,3,5,8,6,14,2,1,NA,1,NA,NA,1,9,"1,5004",1,6,5,3,2,NA
2760,128,10,3,65,5,1,0,0,0,1,3,3,3,2,3,5,10,15,2,4,4,1,4,1,5,3,46,46,1,2,2,1,NA,NA,NA,1,NA,NA,1,8,1,9,1,NA,0,31118831,1,1,1,1,3,1,1,221222212221131232,1,1,4,1,1,1,1,1,3,1,3,1,1,1,4,NA,0,31,1,1311121132122313216,121,1,98,1,1,3," 3 2 5 0 0 0 0",1,960,46,4,1,66,102,0,6,12,2,792,13,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,2,1,NA,NA,1,NA,NA,NA,1,5,8,4,15,1,1,NA,1,NA,NA,1,9,"1,5004",1,9,1,7,8,NA
2760,129,10,3,65,5,1,0,0,0,1,4,4,5,1,5,5,98,NA,4,5,99,1,8,5,9,4,6,6,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81883138,8,0,8,1,8,1,1,222222222223821312,1,6,8,4,8,8,8,8,3,1,3,1,4,4,4,NA,0,31,98,1411111831328333312,281,99,99,1,99,5,"999898 0 0 0 0",2,600,6,4,2,52,103,2,5,11,1,911,25,95,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,3,1,NA,NA,1,3,1,NA,1,5,8,4,15,1,1,NA,1,NA,NA,1,9,"1,5004",99,6,2,9,7,NA
2760,130,10,3,65,5,1,0,0,0,1,3,3,4,1,4,5,4,9,2,3,5,4,5,1,8,8,28,28,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,6,8,NA,0,NA,0,31138113,1,1,8,1,1,1,3,2122223131223,1,4,8,4,2,2,1,3,3,1,3,3,4,4,3,NA,0,31,98,1511311131321333248,211,2,98,1,2,6," 6 6 6 0 0 0 0",1,722,3,4,1,30,103,3,6,11,4,761,23,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,1,8,2,NA,1,3,NA,1,1,5,8,4,15,1,1,NA,1,NA,NA,1,9,"1,5004",2,7,2,7,9,NA
2760,131,10,3,65,5,1,0,0,0,1,3,3,4,2,4,4,98,NA,3,5,99,1,4,4,1,2,3,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,10,1,NA,0,NA,0,81138138,1,1,1,2,3,1,2,2222223131313,1,6,8,4,1,1,8,1,1,1,1,1,4,4,4,NA,0,91,4,1411111132131332352,111,1,6,1,1,5," 5 4 4 0 0 0 0",1,600,3,4,2,26,593,5,4,11,1,998,70,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,10,2,NA,2,6,NA,NA,1,5,8,4,15,1,2,16,1,NA,NA,1,9,"1,5004",1,6,3,9,12,NA
2760,132,10,3,65,5,1,0,0,0,1,4,3,5,2,5,5,6,5,4,5,11,4,9,4,1,2,3,3,8,1,3,3,NA,NA,NA,NA,NA,NA,NA,98,0,NA,0,NA,0,11832318,3,0,1,1,1,2,2,2222223131314,2,0,0,0,2,2,1,3,3,1,1,1,3,3,4,NA,0,81,98,1142311331321333376,811,2,98,1,2,7," 5 5 5 0 0 0 0",1,533,3,4,1,39,103,3,3,11,1,533,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,5,1,8,1,1,3,6,NA,1,1,5,8,4,13,1,1,NA,1,NA,NA,1,9,"1,5004",2,5,2,5,5,NA
2760,133,10,3,65,5,1,0,0,0,1,3,3,5,2,5,5,98,NA,5,1,14,1,7,2,5,8,3,3,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,11133113,1,1,8,1,1,1,3,2222223831218,2,0,0,0,1,1,3,1,3,8,3,8,3,3,4,NA,0,31,1,1122111331312232320,111,1,98,1,2,5," 59999 0 0 0 0",1,724,3,3,2,35,103,3,3,11,1,533,23,50,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,6,1,9,1,NA,NA,13,NA,NA,1,5,8,4,13,2,1,NA,1,NA,NA,1,9,"1,5004",1,7,2,5,5,NA
2760,134,10,3,65,5,1,0,0,0,1,3,3,3,1,5,5,98,NA,4,1,11,5,9,9,2,8,3,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,11132133,1,1,8,1,8,1,3,2222221811314,1,2,3,1,1,1,1,1,1,1,3,8,3,3,4,NA,0,31,98,1132113133821333376,285,0,6,2,0,5,"99 5 5 0 0 0 0",1,861,3,4,1,18,523,3,5,11,1,837,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,4,14,2,1,NA,1,NA,NA,1,9,"1,5004",8,8,2,8,6,NA
2760,135,10,3,65,5,1,0,0,0,1,4,8,5,1,5,5,98,NA,5,2,15,4,1,1,7,8,46,46,1,1,2,2,NA,NA,NA,NA,NA,1,NA,10,1,NA,0,NA,0,81838118,3,0,8,1,8,1,1,222222221228821824,2,0,0,0,2,2,1,8,8,1,8,1,7,7,3,NA,0,81,98,1138118831333333376,881,1,98,1,1,4," 49898 0 0 0 0",1,997,46,4,2,77,102,0,6,14,2,911,25,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,8,1,10,NA,NA,NA,18,NA,NA,1,5,8,4,15,2,1,NA,1,NA,NA,1,9,"1,5004",1,11,1,9,8,NA
2760,136,10,3,14,5,0,0,0,0,1,3,3,1,1,4,4,4,6,4,5,11,4,1,1,2,8,2,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,3,8,2,8,NA,0,11132133,1,1,8,1,8,1,1,1222213131313,1,3,2,1,1,1,1,1,1,1,1,1,3,3,3,NA,0,21,1,1241111133211332096,114,0,6,1,2,5," 5 5 5 0 0 0 0",1,997,2,4,2,24,523,5,0,30,1,223,23,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,40,1,NA,1,5,3,1,2,5,8,5,15,1,1,NA,1,NA,NA,1,9,"1,5004",8,11,3,2,2,NA
2760,137,10,3,14,5,0,0,0,0,1,2,3,1,1,1,5,98,NA,4,5,11,9,7,5,9,8,3,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,98,0,NA,0,NA,0,11833133,3,0,8,1,8,1,2,222228888883831328,1,8,8,4,1,1,8,3,3,3,2,8,2,2,4,NA,0,31,98,1323133133131323136,111,2,99,1,2,6,"98 5 5 0 0 0 0",1,761,3,3,2,46,103,10,7,13,4,242,23,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2,2,30,1,NA,1,7,NA,NA,2,5,8,5,15,1,1,NA,1,NA,NA,1,9,"1,5004",2,7,6,2,9,NA
2760,138,10,3,14,5,0,0,0,0,1,4,4,5,1,5,5,6,9,4,5,11,4,7,5,4,4,37,37,4,4,2,2,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,11888113,3,0,8,1,1,3,1,222222222222121824,1,4,8,4,2,2,8,3,3,3,3,2,3,3,3,NA,0,31,98,8431113231883333632,111,99,98,1,99,5,"989898 0 0 0 0",1,997,37,4,2,74,103,2,5,11,2,511,50,80,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,1,27,1,1,NA,9,1,1,2,5,8,5,15,1,1,NA,1,NA,NA,1,9,"1,5004",99,11,2,5,8,NA
2760,139,10,3,14,5,0,0,0,0,1,3,4,2,1,4,4,98,NA,5,4,15,1,8,1,2,8,9,9,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81313133,8,0,8,1,8,1,3,2222223131314,1,6,1,4,2,2,1,8,2,2,2,3,2,2,4,NA,0,31,98,1453131133131311104,111,2,98,1,2,6," 6 5 5 0 0 0 0",1,997,28,4,1,40,103,10,0,30,1,201,13,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,4,3,38,1,1,3,10,1,1,2,5,8,5,15,3,1,NA,1,NA,NA,1,9,"1,5004",2,11,6,2,2,NA
2760,140,10,3,14,5,0,0,0,0,1,3,8,4,1,4,4,98,NA,3,4,8,5,9,5,98,4,33,33,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,31133113,3,0,1,1,8,8,1,222228888883131328,1,4,7,4,2,2,1,8,3,3,3,3,2,2,4,NA,0,31,98,1513221131323232000,111,12,98,1,2,6,"989898 0 0 0 0",1,742,33,4,1,54,103,8,6,13,1,862,13,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,6,2,31,1,NA,NA,9,1,3,2,5,8,5,14,3,1,NA,1,NA,NA,1,9,"1,5004",7,7,5,8,6,NA
2760,141,10,3,14,5,0,0,0,0,1,3,3,4,1,4,4,6,9,4,3,11,1,4,1,7,3,10,10,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,98,0,NA,0,NA,0,81138113,1,1,1,1,3,1,1,8888883131328,1,4,7,8,2,2,1,8,1,8,1,8,4,4,4,NA,0,32,0,1453131133121323264,114,0,98,5,0,5," 59898 0 0 0 0",2,600,6,4,2,45,103,3,8,13,1,998,11,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,7,3,40,1,NA,2,17,NA,2,2,5,8,5,15,3,2,16,1,NA,NA,1,9,"1,5004",8,6,2,9,12,NA
2760,142,10,3,0,3,0,0,0,0,1,3,4,5,1,5,5,9,15,4,5,99,4,1,4,1,2,4,4,1,1,3,3,NA,NA,NA,NA,NA,1,NA,3,1,6,1,NA,0,11133112,1,2,8,1,8,1,1,222221122213111296,2,0,0,0,2,2,8,8,3,1,3,1,4,4,3,NA,0,21,98,1513111131383333376,811,1,2,1,1,4," 49898 0 0 0 0",1,600,4,4,1,73,103,1,5,11,2,870,13,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,3,40,1,1,2,3,3,1,4,5,8,7,15,1,1,NA,1,NA,NA,1,9,"1,5004",1,6,1,8,8,NA
2760,143,10,3,0,3,0,0,0,0,1,4,4,3,4,4,5,98,NA,4,5,11,5,1,98,98,8,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,98,0,NA,0,NA,0,83818132,3,0,8,1,8,1,1,8888883111338,2,0,0,0,2,2,1,8,1,2,1,1,3,4,4,NA,0,81,98,1161211132132333312,811,2,5,1,3,8,"999898 0 0 0 0",1,870,3,4,2,22,523,2,2,11,1,911,13,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,4,5,8,7,15,1,2,5,1,NA,NA,1,9,"1,5004",2,8,2,9,7,NA
2760,144,10,3,0,3,0,0,0,0,1,4,4,5,1,5,5,98,NA,5,8,99,1,4,1,7,8,3,3,1,1,3,3,NA,NA,NA,NA,NA,1,NA,8,1,NA,0,NA,0,81838318,1,1,1,8,8,8,2,222222212228121120,2,0,0,0,8,8,1,8,3,1,3,1,7,7,3,NA,0,31,98,2153113881813333248,881,99,98,1,99,5," 59898 0 0 0 0",1,600,3,4,2,73,102,0,7,13,2,870,23,36,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,3,2,12,1,NA,NA,5,1,1,4,5,8,7,15,1,1,NA,1,NA,NA,1,9,"1,5004",99,6,1,8,8,NA
2760,145,10,3,0,3,0,0,0,0,1,1,2,1,1,4,4,9,15,4,5,99,4,10,4,9,8,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,11138113,3,0,1,1,1,1,3,2222223131338,1,4,1,4,8,8,3,1,3,3,1,1,4,4,3,NA,0,41,4,1483131133232113152,111,12,98,1,2,5," 5 6 6 0 0 0 0",1,870,3,4,1,34,103,10,5,11,1,231,13,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,1,19,1,NA,1,6,1,2,4,5,8,7,15,1,1,NA,1,NA,NA,1,9,"1,5004",7,8,6,2,2,NA
