"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PP2019_04","PSOE2019_04","part2019_04","PP2016_06","PSOE2016_06","part2016_06","PSOE2015_12","PP2015_12","part2015_12","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX","election","VOX_share"
41012,"sevilla","Aznalcazar",8.35090245169481,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,467,403,0.110297590930562,0.0951818611242324,0.144853875476493,0.454891994917408,0.717339667458432,0.304926108374384,0.425615763546798,0.629483282674772,0.43579418344519,0.268456375838926,0.690200852099817,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49633931259947,"2019_04",13.3418043202033
41012,"sevilla","Aznalcazar",8.35090245169481,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,467,403,0.110297590930562,0.0951818611242324,0.144853875476493,0.454891994917408,0.717339667458432,0.304926108374384,0.425615763546798,0.629483282674772,0.43579418344519,0.268456375838926,0.690200852099817,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49633931259947,"2016_06",0.147783251231527
41012,"sevilla","Aznalcazar",8.35090245169481,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,467,403,0.110297590930562,0.0951818611242324,0.144853875476493,0.454891994917408,0.717339667458432,0.304926108374384,0.425615763546798,0.629483282674772,0.43579418344519,0.268456375838926,0.690200852099817,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49633931259947,"2015_12",0.178970917225951
41013,"sevilla","Aznalcollar",8.71899052471085,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,1002,777,0.163779012749264,0.127002288329519,0.0808759124087591,0.581021897810219,0.723944247971708,0.154492566257272,0.514867485455721,0.65116759661087,0.515746893961283,0.135221034383126,0.720983064849236,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.75416133162612,"2019_04",4.96350364963504
41013,"sevilla","Aznalcollar",8.71899052471085,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,1002,777,0.163779012749264,0.127002288329519,0.0808759124087591,0.581021897810219,0.723944247971708,0.154492566257272,0.514867485455721,0.65116759661087,0.515746893961283,0.135221034383126,0.720983064849236,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.75416133162612,"2016_06",0.0646412411118293
41013,"sevilla","Aznalcollar",8.71899052471085,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,1002,777,0.163779012749264,0.127002288329519,0.0808759124087591,0.581021897810219,0.723944247971708,0.154492566257272,0.514867485455721,0.65116759661087,0.515746893961283,0.135221034383126,0.720983064849236,1,1,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.75416133162612,"2015_12",0.0288933834151979
41016,"sevilla","Bollullos de la Mitacion",9.18080856937014,"andalucia",0,0,0,0,0,0,0,0,3,3,3,3,3,1237,951,0.12740755999588,0.0979503553404058,0.15748841996912,0.318064848172928,0.764387794515257,0.325797101449275,0.264927536231884,0.713528212100612,0.280776340110906,0.276524953789279,0.748700410396717,1,1,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.33724952778275,"2019_04",15.6973751930005
41016,"sevilla","Bollullos de la Mitacion",9.18080856937014,"andalucia",0,0,0,0,0,0,0,0,3,3,3,3,3,1237,951,0.12740755999588,0.0979503553404058,0.15748841996912,0.318064848172928,0.764387794515257,0.325797101449275,0.264927536231884,0.713528212100612,0.280776340110906,0.276524953789279,0.748700410396717,1,1,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.33724952778275,"2016_06",0.154589371980676
41016,"sevilla","Bollullos de la Mitacion",9.18080856937014,"andalucia",0,0,0,0,0,0,0,0,3,3,3,3,3,1237,951,0.12740755999588,0.0979503553404058,0.15748841996912,0.318064848172928,0.764387794515257,0.325797101449275,0.264927536231884,0.713528212100612,0.280776340110906,0.276524953789279,0.748700410396717,1,1,0,0,1,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,1.33724952778275,"2015_12",0.11090573012939
41017,"sevilla","Bormujos",9.9134378833893,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,2317,2006,0.11470297029703,0.0993069306930693,0.148369199731002,0.293039677202421,0.766802443991853,0.331951770911831,0.261021100226074,0.707085367462726,0.263954761036118,0.283746807734404,0.735716183895828,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40782961322898,"2019_04",16.0137861466039
41017,"sevilla","Bormujos",9.9134378833893,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,2317,2006,0.11470297029703,0.0993069306930693,0.148369199731002,0.293039677202421,0.766802443991853,0.331951770911831,0.261021100226074,0.707085367462726,0.263954761036118,0.283746807734404,0.735716183895828,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40782961322898,"2016_06",0.263752825923135
41017,"sevilla","Bormujos",9.9134378833893,"andalucia",0,0,0,0,0,0,0,0,0,1,1,1,1,2317,2006,0.11470297029703,0.0993069306930693,0.148369199731002,0.293039677202421,0.766802443991853,0.331951770911831,0.261021100226074,0.707085367462726,0.263954761036118,0.283746807734404,0.735716183895828,1,1,0,0,1,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40782961322898,"2015_12",0.300985041955491
41019,"sevilla","Burguillos",8.76608245914886,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,811,674,0.126461874317792,0.105099017620458,0.150202195262854,0.38157134604275,0.718692543411645,0.268979057591623,0.375,0.658494990407163,0.415942928039702,0.23014888337469,0.701976794155565,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.55110129284229,"2019_04",14.2980935875217
41019,"sevilla","Burguillos",8.76608245914886,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,811,674,0.126461874317792,0.105099017620458,0.150202195262854,0.38157134604275,0.718692543411645,0.268979057591623,0.375,0.658494990407163,0.415942928039702,0.23014888337469,0.701976794155565,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.55110129284229,"2016_06",0.261780104712042
41019,"sevilla","Burguillos",8.76608245914886,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,811,674,0.126461874317792,0.105099017620458,0.150202195262854,0.38157134604275,0.718692543411645,0.268979057591623,0.375,0.658494990407163,0.415942928039702,0.23014888337469,0.701976794155565,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.55110129284229,"2015_12",0.279156327543424
41020,"sevilla","Cabezas de San Juan, Las",9.71703748515839,"andalucia",0,0,0,0,0,1,1,0,2,2,2,2,1,2584,1925,0.155681407398482,0.115977828654055,0.111098076020648,0.500234631628343,0.668026477832512,0.223946784922395,0.522788864252279,0.637076123224955,0.538805456838244,0.195230998509687,0.685208203853325,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,1.93128537392634,"2019_04",8.93946503988738
41020,"sevilla","Cabezas de San Juan, Las",9.71703748515839,"andalucia",0,0,0,0,0,1,1,0,2,2,2,2,1,2584,1925,0.155681407398482,0.115977828654055,0.111098076020648,0.500234631628343,0.668026477832512,0.223946784922395,0.522788864252279,0.637076123224955,0.538805456838244,0.195230998509687,0.685208203853325,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,1.93128537392634,"2016_06",0.160137965016014
41020,"sevilla","Cabezas de San Juan, Las",9.71703748515839,"andalucia",0,0,0,0,0,1,1,0,2,2,2,2,1,2584,1925,0.155681407398482,0.115977828654055,0.111098076020648,0.500234631628343,0.668026477832512,0.223946784922395,0.522788864252279,0.637076123224955,0.538805456838244,0.195230998509687,0.685208203853325,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,1.93128537392634,"2015_12",0.0343918376705262
41021,"sevilla","Camas",10.1823685085348,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,4422,3756,0.16729088639201,0.142095108387243,0.102582496413199,0.407917047084909,0.728373136420994,0.224686809137804,0.367575534266765,0.646285338593031,0.370270634172613,0.188703379561061,0.707374464680691,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.53263056688015,"2019_04",11.5690622146863
41021,"sevilla","Camas",10.1823685085348,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,4422,3756,0.16729088639201,0.142095108387243,0.102582496413199,0.407917047084909,0.728373136420994,0.224686809137804,0.367575534266765,0.646285338593031,0.370270634172613,0.188703379561061,0.707374464680691,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.53263056688015,"2016_06",0.184229918938836
41021,"sevilla","Camas",10.1823685085348,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,4422,3756,0.16729088639201,0.142095108387243,0.102582496413199,0.407917047084909,0.728373136420994,0.224686809137804,0.367575534266765,0.646285338593031,0.370270634172613,0.188703379561061,0.707374464680691,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.53263056688015,"2015_12",0.127911673623266
41026,"sevilla","Casariche",8.63533171943328,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,447,281,0.0794384218944376,0.0499377998933713,0.0445896052257881,0.430843510366373,0.828139534883721,0.104455147501505,0.384406983744732,0.783495595734817,0.418657565415245,0.0895904436860068,0.821040462427746,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.548722300709,"2019_04",5.28259017324624
41026,"sevilla","Casariche",8.63533171943328,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,447,281,0.0794384218944376,0.0499377998933713,0.0445896052257881,0.430843510366373,0.828139534883721,0.104455147501505,0.384406983744732,0.783495595734817,0.418657565415245,0.0895904436860068,0.821040462427746,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.548722300709,"2016_06",0.0301023479831427
41026,"sevilla","Casariche",8.63533171943328,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,447,281,0.0794384218944376,0.0499377998933713,0.0445896052257881,0.430843510366373,0.828139534883721,0.104455147501505,0.384406983744732,0.783495595734817,0.418657565415245,0.0895904436860068,0.821040462427746,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.548722300709,"2015_12",0.0568828213879408
41029,"sevilla","Castilleja de la Cuesta",9.76411053606749,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,2281,1873,0.131107023795839,0.107656052419818,0.138052750269634,0.373958231199137,0.768152488318623,0.284197111299915,0.33910365335599,0.70710301227222,0.332591093117409,0.250202429149798,0.743425463756239,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.51415066815931,"2019_04",12.3639572507109
41029,"sevilla","Castilleja de la Cuesta",9.76411053606749,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,2281,1873,0.131107023795839,0.107656052419818,0.138052750269634,0.373958231199137,0.768152488318623,0.284197111299915,0.33910365335599,0.70710301227222,0.332591093117409,0.250202429149798,0.743425463756239,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.51415066815931,"2016_06",0.116822429906542
41029,"sevilla","Castilleja de la Cuesta",9.76411053606749,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,2281,1873,0.131107023795839,0.107656052419818,0.138052750269634,0.373958231199137,0.768152488318623,0.284197111299915,0.33910365335599,0.70710301227222,0.332591093117409,0.250202429149798,0.743425463756239,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.51415066815931,"2015_12",0.242914979757085
41034,"sevilla","Coria del Rio",10.3049446392468,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,4346,3551,0.145448460508701,0.11884203480589,0.101661538461538,0.422646153846154,0.703151618398637,0.219760683760684,0.408273504273504,0.641742522756827,0.410604035389218,0.189739672840685,0.691876872313637,1,1,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.54122177916052,"2019_04",12.4615384615385
41034,"sevilla","Coria del Rio",10.3049446392468,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,4346,3551,0.145448460508701,0.11884203480589,0.101661538461538,0.422646153846154,0.703151618398637,0.219760683760684,0.408273504273504,0.641742522756827,0.410604035389218,0.189739672840685,0.691876872313637,1,1,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.54122177916052,"2016_06",0.184615384615385
41034,"sevilla","Coria del Rio",10.3049446392468,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,4346,3551,0.145448460508701,0.11884203480589,0.101661538461538,0.422646153846154,0.703151618398637,0.219760683760684,0.408273504273504,0.641742522756827,0.410604035389218,0.189739672840685,0.691876872313637,1,1,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.54122177916052,"2015_12",0.152759213290052
41035,"sevilla","Coripe",7.24136628332232,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,90,73,0.0644699140401146,0.0522922636103152,0.232233502538071,0.475888324873096,0.757547169811321,0.353846153846154,0.457692307692308,0.716606498194946,0.505707762557078,0.300228310502283,0.797661870503597,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.67804709141274,"2019_04",10.1522842639594
41035,"sevilla","Coripe",7.24136628332232,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,90,73,0.0644699140401146,0.0522922636103152,0.232233502538071,0.475888324873096,0.757547169811321,0.353846153846154,0.457692307692308,0.716606498194946,0.505707762557078,0.300228310502283,0.797661870503597,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.67804709141274,"2016_06",0
41035,"sevilla","Coripe",7.24136628332232,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,90,73,0.0644699140401146,0.0522922636103152,0.232233502538071,0.475888324873096,0.757547169811321,0.353846153846154,0.457692307692308,0.716606498194946,0.505707762557078,0.300228310502283,0.797661870503597,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.67804709141274,"2015_12",0
41038,"sevilla","Dos Hermanas",11.7631626465625,"andalucia",0,0,0,0,0,0,0,0,2,2,2,2,2,17876,14759,0.13918541184898,0.114915948393326,0.10493868080875,0.356884322174345,0.747198543732078,0.245850015745198,0.314484082354882,0.672491133423248,0.313553835327234,0.207769176636172,0.718718949787729,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.49983702827177,"2019_04",13.5657938349354
41038,"sevilla","Dos Hermanas",11.7631626465625,"andalucia",0,0,0,0,0,0,0,0,2,2,2,2,2,17876,14759,0.13918541184898,0.114915948393326,0.10493868080875,0.356884322174345,0.747198543732078,0.245850015745198,0.314484082354882,0.672491133423248,0.313553835327234,0.207769176636172,0.718718949787729,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.49983702827177,"2016_06",0.194940543134344
41038,"sevilla","Dos Hermanas",11.7631626465625,"andalucia",0,0,0,0,0,0,0,0,2,2,2,2,2,17876,14759,0.13918541184898,0.114915948393326,0.10493868080875,0.356884322174345,0.747198543732078,0.245850015745198,0.314484082354882,0.672491133423248,0.313553835327234,0.207769176636172,0.718718949787729,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.49983702827177,"2015_12",0.263194933145672
41039,"sevilla","Ecija",10.6122619889818,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,5252,4005,0.129264090573468,0.09857248338666,0.168986935103877,0.338573570357678,0.752126984126984,0.362940907008704,0.325561154374714,0.696775416100812,0.332608128100252,0.309633626316248,0.733724821620256,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49612688947346,"2019_04",14.5084600556864
41039,"sevilla","Ecija",10.6122619889818,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,5252,4005,0.129264090573468,0.09857248338666,0.168986935103877,0.338573570357678,0.752126984126984,0.362940907008704,0.325561154374714,0.696775416100812,0.332608128100252,0.309633626316248,0.733724821620256,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49612688947346,"2016_06",0.123683005038937
41039,"sevilla","Ecija",10.6122619889818,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,5252,4005,0.129264090573468,0.09857248338666,0.168986935103877,0.338573570357678,0.752126984126984,0.362940907008704,0.325561154374714,0.696775416100812,0.332608128100252,0.309633626316248,0.733724821620256,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.49612688947346,"2015_12",0.0826733965712297
41040,"sevilla","Espartinas",9.55378822233382,"andalucia",0,1,1,0,0,0,0,0,4,1,1,1,1,1267,1084,0.08987090367428,0.0768903390551851,0.191496716211545,0.241848139186542,0.789127891278913,0.40088334632372,0.189399844115355,0.735414097334219,0.183983781044095,0.34794728839331,0.764479877053117,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.24243772936188,"2019_04",20.1290471252448
41040,"sevilla","Espartinas",9.55378822233382,"andalucia",0,1,1,0,0,0,0,0,4,1,1,1,1,1267,1084,0.08987090367428,0.0768903390551851,0.191496716211545,0.241848139186542,0.789127891278913,0.40088334632372,0.189399844115355,0.735414097334219,0.183983781044095,0.34794728839331,0.764479877053117,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.24243772936188,"2016_06",0.155884645362432
41040,"sevilla","Espartinas",9.55378822233382,"andalucia",0,1,1,0,0,0,0,0,4,1,1,1,1,1267,1084,0.08987090367428,0.0768903390551851,0.191496716211545,0.241848139186542,0.789127891278913,0.40088334632372,0.189399844115355,0.735414097334219,0.183983781044095,0.34794728839331,0.764479877053117,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.24243772936188,"2015_12",0.354789660415611
41046,"sevilla","Gilena",8.27333659850449,"andalucia",0,0,0,0,0,0,0,0,2,2,2,2,2,238,138,0.0607452782031649,0.0352220520673813,0.0766378244746601,0.477132262051916,0.819693945442448,0.147503435639029,0.423728813559322,0.732054250744294,0.433851322973541,0.131877362452751,0.800795492210805,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.65627843494086,"2019_04",5.68603213844252
41046,"sevilla","Gilena",8.27333659850449,"andalucia",0,0,0,0,0,0,0,0,2,2,2,2,2,238,138,0.0607452782031649,0.0352220520673813,0.0766378244746601,0.477132262051916,0.819693945442448,0.147503435639029,0.423728813559322,0.732054250744294,0.433851322973541,0.131877362452751,0.800795492210805,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.65627843494086,"2016_06",0.137425561154375
41046,"sevilla","Gilena",8.27333659850449,"andalucia",0,0,0,0,0,0,0,0,2,2,2,2,2,238,138,0.0607452782031649,0.0352220520673813,0.0766378244746601,0.477132262051916,0.819693945442448,0.147503435639029,0.423728813559322,0.732054250744294,0.433851322973541,0.131877362452751,0.800795492210805,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.65627843494086,"2015_12",0.167996640067199
41052,"sevilla","Lantejuela, La",8.27410200229233,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,446,257,0.11374649324152,0.0655445039530732,0.100524475524476,0.49256993006993,0.778658738024447,0.201065891472868,0.52422480620155,0.702290076335878,0.523313716613852,0.151199637845179,0.753160345974717,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.06238732586724,"2019_04",6.11888111888112
41052,"sevilla","Lantejuela, La",8.27410200229233,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,446,257,0.11374649324152,0.0655445039530732,0.100524475524476,0.49256993006993,0.778658738024447,0.201065891472868,0.52422480620155,0.702290076335878,0.523313716613852,0.151199637845179,0.753160345974717,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.06238732586724,"2016_06",0.145348837209302
41052,"sevilla","Lantejuela, La",8.27410200229233,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,446,257,0.11374649324152,0.0655445039530732,0.100524475524476,0.49256993006993,0.778658738024447,0.201065891472868,0.52422480620155,0.702290076335878,0.523313716613852,0.151199637845179,0.753160345974717,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,2.06238732586724,"2015_12",0.0452693526482571
41053,"sevilla","Lebrija",10.2124784703092,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3750,3009,0.137660144634925,0.110458500055064,0.126068111455108,0.398390092879257,0.765519474511981,0.247626742072309,0.386790547364169,0.712498236041206,0.406341154090044,0.207482561826252,0.75390551477508,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.81217693130559,"2019_04",10.4953560371517
41053,"sevilla","Lebrija",10.2124784703092,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3750,3009,0.137660144634925,0.110458500055064,0.126068111455108,0.398390092879257,0.765519474511981,0.247626742072309,0.386790547364169,0.712498236041206,0.406341154090044,0.207482561826252,0.75390551477508,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.81217693130559,"2016_06",0.208712044704773
41053,"sevilla","Lebrija",10.2124784703092,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3750,3009,0.137660144634925,0.110458500055064,0.126068111455108,0.398390092879257,0.765519474511981,0.247626742072309,0.386790547364169,0.712498236041206,0.406341154090044,0.207482561826252,0.75390551477508,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.81217693130559,"2015_12",0.209258084971465
41054,"sevilla","Lora de Estepa",6.77078942390898,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,71,44,0.0814220183486239,0.0504587155963303,0.151360544217687,0.448979591836735,0.835904628330996,0.21978021978022,0.468864468864469,0.809248554913295,0.463157894736842,0.201754385964912,0.853197674418605,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39366515837104,"2019_04",11.5646258503401
41054,"sevilla","Lora de Estepa",6.77078942390898,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,71,44,0.0814220183486239,0.0504587155963303,0.151360544217687,0.448979591836735,0.835904628330996,0.21978021978022,0.468864468864469,0.809248554913295,0.463157894736842,0.201754385964912,0.853197674418605,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39366515837104,"2016_06",0.183150183150183
41054,"sevilla","Lora de Estepa",6.77078942390898,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,71,44,0.0814220183486239,0.0504587155963303,0.151360544217687,0.448979591836735,0.835904628330996,0.21978021978022,0.468864468864469,0.809248554913295,0.463157894736842,0.201754385964912,0.853197674418605,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39366515837104,"2015_12",0.175438596491228
41055,"sevilla","Lora del Rio",9.8698790613623,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,1717,1388,0.088784321836703,0.0717720668080045,0.166324626865672,0.422201492537313,0.733788165360713,0.319959778783308,0.402413273001508,0.673264678346931,0.425670423630004,0.282549553050913,0.692451195949097,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.5878946528332,"2019_04",11.6884328358209
41055,"sevilla","Lora del Rio",9.8698790613623,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,1717,1388,0.088784321836703,0.0717720668080045,0.166324626865672,0.422201492537313,0.733788165360713,0.319959778783308,0.402413273001508,0.673264678346931,0.425670423630004,0.282549553050913,0.692451195949097,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.5878946528332,"2016_06",0.120663650075415
41055,"sevilla","Lora del Rio",9.8698790613623,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,1717,1388,0.088784321836703,0.0717720668080045,0.166324626865672,0.422201492537313,0.733788165360713,0.319959778783308,0.402413273001508,0.673264678346931,0.425670423630004,0.282549553050913,0.692451195949097,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.5878946528332,"2015_12",0.136027982899339
41058,"sevilla","Mairena del Alcor",9.9940135792355,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3140,2468,0.143411737839689,0.112719799040877,0.182251150976345,0.349420542943324,0.719484882418813,0.304654557249432,0.339604281543951,0.721816613969531,0.340287036310878,0.273155046663007,0.750231160425335,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.55258189811282,"2019_04",12.3194157802826
41058,"sevilla","Mairena del Alcor",9.9940135792355,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3140,2468,0.143411737839689,0.112719799040877,0.182251150976345,0.349420542943324,0.719484882418813,0.304654557249432,0.339604281543951,0.721816613969531,0.340287036310878,0.273155046663007,0.750231160425335,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.55258189811282,"2016_06",0.202724618877717
41058,"sevilla","Mairena del Alcor",9.9940135792355,"andalucia",0,0,0,0,0,0,0,0,1,1,1,1,1,3140,2468,0.143411737839689,0.112719799040877,0.182251150976345,0.349420542943324,0.719484882418813,0.304654557249432,0.339604281543951,0.721816613969531,0.340287036310878,0.273155046663007,0.750231160425335,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.55258189811282,"2015_12",0.376441063446004
